premise,correct,incorrect,pos_neg_sim,pos_sim,neg_sim,difference,sentence_mode,embedding_details,distance_metric,original_index
['A person standing over a bike next to a store. A man parking a bike in front of building A man is holding on to his bicycle working on something. The person stands next to a bike parked on the building wall.'],['a man stands next to a parked bike '],['Vehicles parked along street with dome-topped building and arch in background.'],0.7315986752510071,0.9612374305725098,0.8153022527694702,0.14593517780303955,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,576
['A long tour cruise boat with potted plants on the windows a boat in a narrow body of water  A white ferry with plants on it is at a dock.  The white and blue boat is floating on top of the water'],['a long boat being used for a green house'],['A bird is hanging onto the ledge outside the window. '],0.8480480909347534,0.9292634725570679,0.9190402030944824,0.01022326946258545,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,577
['Professional baseball players in the middle of a game. A guy sliding to a base in baseball. A baseball game as seen through the safety netting behind the batter. Pitcher in a baseball game tries to out a player attempting to steal base.'],['A group of men during a baseball game with wall in the background.'],['a laptop is sitting on a blue bed'],0.9123994708061218,0.9790113568305969,0.918039858341217,0.06097149848937988,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,578
['A vintage red tour bus parked on the side of the street. an image of a tour bus that is parked on the street The tour bus is parked beside the curb of a building. A bus that is parked along side a curb'],['A red bus driving down a street next to a tall building.'],['A woman tennis player in the middle of a play.'],0.9049292802810669,0.9189417362213135,0.9643322825431824,-0.045390546321868896,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,579
"[""A black and white cat laying on top of a laptop computer. A black and white cat sitting on top of a laptop. A cat rests it's front paws on a laptop. A black and white cat resting on top of a laptop computer.""]",['A white-and-black cat sitting on top of a laptop.'],['A giraffe eating some food out of a bucket.'],0.9358665943145752,0.9693120718002319,0.9310476779937744,0.03826439380645752,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,580
['Two teddy bears that are hanging on a line. this is stuffed teddy bears sitting in the grass two little teddy bears attached to a clothes line with clothes pins  Pair of colorful stuffed bears hanging on line in backyard.'],['Two teddy bears are hung by an ear on a clothesline'],['Someone takes a picture of an office building from the street'],0.9081286787986755,0.9385428428649902,0.9296586513519287,0.008884191513061523,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,581
['A herd of cattle grazing on a dry grass field. Cattle graze a field in front of two large mountains. Snow covers the tops of mountains in the fall.  Cows in a field in front of mountains with snow topped peaks.'],['Cows grazing in a field of dry grass by snowy hills'],['Two airplanes facing the opposite direction on the runway. '],0.8460997939109802,0.9678432941436768,0.9027304649353027,0.06511282920837402,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,582
['Two wine glasses and bread on top of a piece of paper Two glasses of red wine with a piece of bread and cheese in between. Two glasses holding red wine sit on a piece of paper on a wooden surface. Two half-full glasses of wine are sitting on paper with bread and cheese.'],['a close up of a sheet of paper with a piece of bread near two glasses of wine'],['Large bowls of banana bunches being examined by a female buyer.'],0.9150059819221497,0.9656693339347839,0.9085094332695007,0.0571599006652832,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,583
['Two sexy young women sitting on a metal bench in front of flowers. Two women sitting on a metal park bench Two people sit on a bench with pigeons and other people nearby. Two women sitting on a bench in the park.'],['Two women sitting on a bench with one smoking a cigarette.'],"['A man in a red shirt, on a beach, throwing a Frisbee.']",0.9446787238121033,0.9676732420921326,0.9253839254379272,0.04228931665420532,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,584
['Soccer players are sprinting neck and neck for the ball. Girls running after a soccer ball during a game A group of young children playing a game of soccer. A group of kids run after a soccer ball.'],['Several young women playing soccer on the field.'],['A black and white photo of a man and woman on a bench.'],0.8671097755432129,0.9060033559799194,0.9534728527069092,-0.047469496726989746,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,585
['A baseball player waits for a pitch while an umpire looks on. A group of baseball players playing a game of baseball. A batter is practicing while his teammate is at the plate. A kid playing baseball at the ball park trying to get on base.'],['One batter is up and another batter iswaiting his turn.'],['a bed that looks like it has blood on it and a big hole in the paneling '],0.8632239699363708,0.8794594407081604,0.9605444073677063,-0.0810849666595459,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,586
['A decorated truck is parked at a curb near a building. A delivery box truck with a painting going around it. a brightly painted truck on a city street A black and red truck with artwork is parked near a sidewalk on a street.'],['This is a picture of a interesting mural on a truck.'],['A large amount of people sitting at a table with food'],0.9365493059158325,0.9599104523658752,0.9493414759635925,0.010568976402282715,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,587
['An old iron square steam train pulling gray passenger cars down a track past a bicyclist. An old fashioned train traveling down some tracks. The train is going down the railroad tracks. A steam engine going down a track. '],['A train going down the track with steam on top and a bicyclist riding beside it.'],['There are two plates on the table in the dark room.'],0.912712812423706,0.9314695596694946,0.835020124912262,0.09644943475723267,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,588
"['A man taking a swing at a  baseball A guy up to bat getting ready to swing at the baseball.  Two baseball players, one with bat and the other with gloves  A vintage picture shows a man swinging a bat. ']",['A man in a yellow uniform swinging a bat.'],['A person with a water board doing a flip.'],0.9501020908355713,0.9480271339416504,0.9579508304595947,-0.009923696517944336,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,589
['A man riding a snow board on top of a snow covered slope. A boy on a snowboard at the top of a hill.  A young boy is riding a snowboard downhill A picture of a young boy standing on a snowboard.'],['A young boy is attempting to slide down a slope.'],['A white plate topped with food sitting on a table.'],0.8981558680534363,0.9517760276794434,0.9366499185562134,0.01512610912322998,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,590
['a giraffe reaching up to eat some grass from a cage  A giraffe eating food out of a metal cage. A giraffe is eating grass out of a basket.  A giraffe licks food out of a pen. '],['A tall giraffe is eating out of a basket.'],['A black and white cat laying on a white comforter on a bed.'],0.8956992030143738,0.9785511493682861,0.916391134262085,0.06216001510620117,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,591
['A man is talking on a cell phone near a bus station.  A man standing outside talking on his phone. A guy on the phone looks angrily in thedistance a man in glasses talks on a cell phone '],['a man is talking on a phone outside'],['Two brown dogs are playing on the dirt.'],0.8558533191680908,0.9782524108886719,0.8751029968261719,0.1031494140625,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,592
"['A living room filled with furniture and a fire place. A living room contains seats, a table, and a fire place. A den with a chair, couch, table and mirror. A living room with the furniture arranged to view the fireplace']",['A living space with a blend of elegant vintage decor and modern style.    '],['A man in a dark warm-up suit smiles broadly as he lunges and reaches out his tennis racket for a volley.'],0.9353371858596802,0.9609038829803467,0.9487737417221069,0.012130141258239746,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,593
['A stainless steel refrigerator sitting on cardboard in a kitchen A new stainless steel refrigerator with double doors and double drawers. A stainless steel refrigerator standing in a kitchen. A new refrigerator was delivered with the plastic still wrapped around it.'],['The stainless steel refrigerator is being moved into the newly constructed home.'],['The man is flying his kite high in the sky.'],0.9128594994544983,0.8952441215515137,0.9168654680252075,-0.021621346473693848,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,594
"['There is some tuna and a potato on a white plate.  A white plate with a serving of food on it A white plate topped with a meat and veggie mixture ext to a potato. There appears to be only a small portion of food, or perhaps most of the meal has been eaten from a plate that still holds what appears to be a cooked potato and a mixture of creamed meat and vegetables. ']",['The healthy meal is ready to be eaten on the plate.'],['The cat is sleeping on the keyboard of the laptop.'],0.9454302787780762,0.9313821792602539,0.8986475467681885,0.03273463249206543,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,595
['A group of friends playing a motion controlled video game A group of people are gathered around at television playing WII. A group of friends play a game on the Nintendo Wii. The friends are playing a game together in a living room.'],['A group of people playing tennis on a video game with a large television on.'],['Several people playing and watching others play Wii.'],0.7626785039901733,0.9819536805152893,0.7653339505195618,0.21661972999572754,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,596
['a red park bench that is by some water Three people are sitting on a bench looking out at mountains and a lake. A group of people sitting on a bench near a lake. Three people sitting on a bench in front of a lake. '],['Three persons seated on a bench near a pool of water'],['The people is sitting in the middle of the blue water'],0.9088983535766602,0.9711225628852844,0.9261448383331299,0.04497772455215454,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,597
['A bed with white sheets and a night stand. There is a photo of clean white sheets and pillows The white pillows and quilt of a bed in a hotel room White blankets and pillows in a hotel room'],['Large white sheets on a blanket with a yellow headboard. '],['a close up of a cake on a table'],0.9015986919403076,0.9356964826583862,0.9378979206085205,-0.0022014379501342773,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,598
['A highway filled with lots of traffic nest to a traffic light. A highway with a green exit sign and a yellow traffic sign.  a green and white street sign some cars and buildings A highway at dusk with cars traveling between cities.'],['There is a sign for an exit on a highway.'],['A blue snowboard laying on the side of a mountain.'],0.9327465891838074,0.9303719997406006,0.9284117221832275,0.001960277557373047,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,599
['A seagull swims toward a rocky shore in a lake. A single seagull swimming towards a rocky shore. A seagull swimming in water near the shoreline. a duck that is floating in a pond'],['The duck is swimming toward the moss covered rock.'],['A white refrigerator with a bed in the background.  '],0.8687937259674072,0.8733421564102173,0.9609711170196533,-0.08762896060943604,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,600
"[""A couple of people underneath a building with a clock. A tall building with a massive clock on it's face. A person in a red shirt and a person in a blue shirt standing under an arch.  an old building with an arch in it with a clock on it""]",['Some people standing under an arch which has a fancy clock on it.'],['A man in a red shirt and black tie looking out a window.'],0.8683332204818726,0.9302105903625488,0.9477255344390869,-0.017514944076538086,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,601
['A surfer flies off the crest of a wave. A man riding a wave on a surfboard in the ocean. A picture of a single surfer riding a large wave. A surfer goes airborne on top of a wave in the ocean.'],['A surfer reaches the peak of a wave.'],['different sized and shaped donuts sitting in a box'],0.8425804972648621,0.9807965755462646,0.8802391290664673,0.10055744647979736,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,602
['A tennis player serving a ball on a court and a separate image of his sneakers and uniform. A photo profiling an outfit and a shoe and a man wearing both. An ad for Nike has the tennis uniform look like a super-hero suit.  A man swings a tennis racket with a crowd watching'],['A tennis player wears a Nike outfit at a game.'],['A middle aged man is playing with a WII game.'],0.9335163831710815,0.9578809142112732,0.9537434577941895,0.00413745641708374,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,603
['A baseball player swings his bat at a ball. Man intently hitting baseball with aluminum bat and no batting helmet The ball player is hitting the ball with the bat. A close up of a person about to hit a baseball.'],['A man is swinging at a baseball at the batting cage.'],['a man standing in a building with a stuffed animal '],0.9370603561401367,0.9581719636917114,0.9496734738349915,0.00849848985671997,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,604
['A traffic light is standing in the middle of the street as buses are driving in the background. a traffic light with a city street and buildings in the background A traffic light at a busy intersection is red.  Looking down at a busy intersection on a sunny day'],['A stoplight with a busy city street in the background.'],['A fire hydrant on a city sidewalk '],0.951072096824646,0.981826901435852,0.9469263553619385,0.034900546073913574,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,605
['Small baskets of food are seen in this picture. Four paper containers filled with different kinds of food. a close up of different plates of food  Four small trays with a donut and other edible treats. '],['Containers with different types of food inside of them. '],['A young female equestrian jumps a hurdle on her horse. '],0.7536492347717285,0.9435477256774902,0.8509571552276611,0.0925905704498291,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,606
"['one surfer if riding a wave while the other is sitting on his board A man with a wet suit on riding a surfboard on a wave. A surfer rides the middle of a shallow, white water wave. A guy surfs a wave on a surf board. ']",['A man riding a foamy wave on top of a surfboard.'],['A man is swinging his tennis racket on a grassy area.'],0.9476993680000305,0.9835711717605591,0.9651044607162476,0.018466711044311523,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,607
['A man standing on a tennis court holding a racquet. A man holding a tennis racquet and tennis ball. A man getting ready to serve in tennis. a male in an orange shirt is playing tennis'],['A man is about to make a tennis serve.'],"['Traffic turns left at a green light that also indicates ""70""']",0.8891290426254272,0.969772458076477,0.8894590735435486,0.08031338453292847,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,608
['A large jet flying over some small foothills. A large white airplane coming downwards from the sky. An airplane is flying near a metal structure. A plane flying low in preparation to land on the landing strip.'],['An airplane coming in for a landing next to a large tower.'],['Tour group preparing to load tour bus in tropical area where palm trees are native.'],0.8664767742156982,0.9548153877258301,0.8811447024345398,0.07367068529129028,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,609
['A large amount of boats are parked in the marina A multitude of boats sit in the dock at night. Several boats are docked at a large pier. a bunch of boats that are floating in the water'],['A bunch of boats that are sitting in the water.'],['A male tennis player with a hat and sunglasses standing on a hard surface court with a racket in his hand.'],0.9280748963356018,0.9857854843139648,0.943588137626648,0.042197346687316895,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,610
['A toy horse sits atop a red wooden chair A plastic horse standing on top of a chair. A small horse on a large wooden chair. A large red chair in front of a building.'],['A large red chair has a horse statue on it.'],['A surfing simulator is being used by fellow surfers.'],0.8836042284965515,0.95460045337677,0.8635557889938354,0.09104466438293457,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,611
['A person riding a skateboard up the side of a ramp. a person jumping a skate board iin the air A young boy skating on a slope as others watch A little boy with a skateboard in the air.'],['A person jumping up in the air on a skateboard.'],['A couple of people and a umbrella in the grass.'],0.9659547805786133,0.9819064140319824,0.9679667949676514,0.013939619064331055,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,612
['A white bowl filled with soup on top of a plate. A bowl of yummy food sits on a green table. A big bowl of soup on a green table top. A bowl of creamy orange soup on a green table.'],['A bowl of orange colored soup with a green dressing on a green table.'],['a man sitting on a cement bench holding a cell phone'],0.9163862466812134,0.9830282330513,0.9325950145721436,0.050433218479156494,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,613
['a man sitting down with a telephone up to his ear A painting of President Obama holding a phone in an office. A picture of Barrack Obama with propaganda against him.  The image shows the President talking on a telephone.'],['a person in a suit and tie using a telephone.'],['Large tour boat making its way across the water with a city scene in the backgorund'],0.8918569087982178,0.9518594741821289,0.9443269968032837,0.007532477378845215,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,614
"['A closeup of a black jacket, white shirt and striped tie. a close up of a yellow and blue striped tie  A mans suit with shirt and tie is shown. a person wearing a collared shirt, a striped tie, and a black suit jacket.']","['A man dressed in a dress shirt, tie and jacket.']",['A professional baseball player pitching a ball at a game.'],0.900304913520813,0.9527931213378906,0.9204931855201721,0.032299935817718506,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,615
['Four birds are walking on the sand near water. A flock of seagulls standing on the beach. Group of seagulls standing next to a body of water. A group of birds stand majestically on the shore.'],['A group of birds that are standing in the sand.'],['A plate full of mixed and cooked vegetables'],0.8764289617538452,0.9767334461212158,0.8969447016716003,0.07978874444961548,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,616
['A tray that has plates on top of it. Three plates of hotdogs and french friends on a red tray. A tray with three plates of food is sitting on a table. Three plates of junk food sitting on top of a red tray. '],['a close up of a plate of food with french fries'],['There is an image of an outdoor area. \n\n'],0.8508449792861938,0.969870924949646,0.8757714629173279,0.09409946203231812,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,617
['A glass bowl filled with different kinds of fruits. A bowl of fruit sitting on a table  A glass bowl of fruit on a table.  A glass fruit bowl sitting on a wood table'],"['A etched bowl with lemons, bananas and avocados.']","['A body of water containing boats, kayaks and people.']",0.8554215431213379,0.8974136710166931,0.8976458311080933,-0.00023216009140014648,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,618
['A skateboarder launches himself into the air above his skateboard. A skater does a trick in a skate park. The boy is midair and his skateboard is flipped under him.  A man flying through the air while riding a skateboard.'],['A man is doing tricks on his skateboard.'],['a little boy and girl sitting under an umbrella'],0.8055671453475952,0.950005292892456,0.8584271669387817,0.09157812595367432,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,619
['A train sitting next to a loading platform with people standing on it. A train that has people standing outside of it. a old train that is on a track with people next to it Some people are standing next to an old steam locomotive.'],['Four people standing outside of a steam train. '],['A man in blue shirt riding a skateboard on tennis court.'],0.8721216917037964,0.9343997240066528,0.9211393594741821,0.013260364532470703,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,620
['The man playing tennis makes a backhanded move. A male tennis player holding a racket in a stadium.  A male tennis player hitting a tennis ball.  A male tennis player swinging a tennis racket at a ball.'],['A man in grey shirt and black shorts playing tennis.'],['A white plate topped with food sitting on a table.'],0.8708686828613281,0.8809905052185059,0.9139262437820435,-0.0329357385635376,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,621
"['a couple of young kids are sitting together A vintage closeup shows a chair with a toddler with a big smile and a big toy bear seated right  next to a second toddler with a semi-smile, holding what appears to be a coin purse. A picture of two young kids posing or a picture. A couple of children sitting in front of a blanket.']",['two children one holding a bear and one holding a cell phone'],['Several people playing and watching others play Wii.'],0.7347238063812256,0.9353293180465698,0.7097317576408386,0.2255975604057312,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,622
"['Two brown dogs in grassy area biting each other. Two dogs playing, jumping on each other and biting. Two similar sized dogs fighting near an empty chair. Two brown dogs involved in fight against each other.']",['Two brown dogs are playing on the dirt.'],['Two zebras standing on a gravel road look attached'],0.8845187425613403,0.9065635800361633,0.8574051856994629,0.04915839433670044,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,623
['A baby with blue shirt carrying a shovel next to two birds. A young boy carrying a purple shovel across a sandy beach. a little kid with a shovel watches as some birds fly  a child on a beach with a shovel'],['A young boy dragging a shovel across the beach'],['Commodes displayed on cement floor side by side.'],0.7089579105377197,0.9542074203491211,0.7609583139419556,0.19324910640716553,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,624
"['A bathroom area with a tub, sink and wooden floor. A white bath tub sitting next to a  white sink. There is a sink and bathtub in the bathroom. the bathtub and sink in a white tiled bathroom']",['A tub and and sink in a bathroom.'],['A couple of white bathroom sinks mounted to a wall.'],0.9191242456436157,0.9651943445205688,0.9580795764923096,0.007114768028259277,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,625
['A small dog chewing on hot dog like dog toy. The dog is sitting on a pillow and eating a hot dog. A dog is lounged on a bean bag while chewing a hot dog toy. A dog chewing on a chew toy while sitting on a beanbag.'],['A small dog is chewing on a chew toy.'],['people on a hill flying two large kites in the sky'],0.9110205173492432,0.971114993095398,0.9049186706542969,0.06619632244110107,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,626
['A woman sitting in a car holding a smart phone. A young girl texting  on a cell phone in a car. A girl checks her phone in a vehicle inside a parking lot. Girl texting on a cell phone in a parking lot.'],['A female on a cell phone in a car. '],['A homemade pizza that looks delicious has a variety of toppings. '],0.9307287931442261,0.9875392913818359,0.9286296963691711,0.058909595012664795,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,627
['A man with skates and poles traveling on a paved road. A guy roller skating down a road with poles. A man riding a board down a street holding two ski poles. A man with helmet skating past some bicycle riders on the road'],['A man uses skate skis to exercise on a street.'],['A stop sign next to a fire hydrant on the curb of a road.'],0.959770917892456,0.9558258652687073,0.9453109502792358,0.010514914989471436,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,628
['The man is walking down the street with no shirt on. a shirtless man skating down a somewhat busy road at night  A person on a skateboard on a city street. A man with no shirt on a skateboard.'],['A shirtless smiling man skates down a street with his skateboard.'],['A picture of a cat lying inside a dry sink'],0.8960543870925903,0.9683823585510254,0.9132884740829468,0.05509388446807861,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,629
['a wooden post holds up a sign off of a road  A sign that is attached to a wooden pole. A sign on a pole is displayed on a road. A sign indicating the historical site that is the Nathan Hale Homestead.'],['A business sign attached to a wooden post.'],"[""A rainbow of kayaks arrayed on the sand flats at the water's edge.""]",0.8632723093032837,0.9487253427505493,0.933196485042572,0.015528857707977295,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,630
['Images of 3 unusually long hot dogs sticking out of their buns. A ripped towel or cloth with three different hot dogs.  This piece of paper has three hot dogs on it. A picture of three deluxe hotdogs pinned up with a tack.'],['A piece of paper with the images of three hot dogs on it.'],"['Zebras, giraffes and camels stand under trees in a large enclosure.']",0.8595180511474609,0.9686801433563232,0.8776153326034546,0.09106481075286865,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,631
"[""a banana sitting next to a can of tomato soup  A can of Campbell's Tomato Soup and a ripe banana. A banana is sitting next to a can of soup. A banana on a white surface next to a can of tomato soup""]",['A banana and a can of tomato soup are resting on a white surface. '],"['A kitchen with a sink, cutting board and refrigerator.']",0.9323090314865112,0.9772273302078247,0.9234822988510132,0.05374503135681152,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,632
['A close up of a front end of a motorcycle and tire. A motorcycle front tire with the brake system showing. A low-angle view of the front fork of a motorcyle from the tire to the headlight. The front wheel of a parked motorcycle is slanted.  '],['An up close photo of a motorcycle tire. '],['A man carrying a bag walking down the train tracks. '],0.849448025226593,0.9228314161300659,0.886081337928772,0.036750078201293945,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,633
['A man riding a surfboard on top of a river. A person is riding a surfboard in a narrow waterway. a man in a wet suit is surfing in a canal A man is surfing in a waterway while another watches and a man is down.'],['Two men are surfing down a rough stream.'],['A truck with many painted decorations is parked in a desert.'],0.8030835390090942,0.8347547650337219,0.9653102159500122,-0.13055545091629028,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,634
['A group of people are in the snow on skis. Several people prepare to ski or snowboard on a snow slope. A bunch of skiers standing on a ski slope A bunch of skiers on a mountain while a storm rolls in.'],['groups of people are skiing on a snowy mountain'],['A couple of people standing on a beach flying a kite.'],0.9363266825675964,0.963662326335907,0.974814772605896,-0.011152446269989014,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,635
['A large colorful parrot is perched on a tree limb. A colorful parrot sitting on a branch next to a tree. a brightly colored  bird sitting on a tree branch A very colorful bird perched on a tree branch'],['A multi-colored bird sits on a tree branch.'],['Two brown dogs are playing on the dirt.'],0.8085060119628906,0.9779698848724365,0.8460454940795898,0.13192439079284668,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,636
['A person on a long large train on a track. A person with his head out of a window while on a train.  People leaning out the windows of a train as it goes through the countryside. A man hanging his head out of the side of a train.'],['there is a man sticking his head out of a train window'],['two horses standing in the grass by a bighouse '],0.9012598991394043,0.9765149354934692,0.9420192241668701,0.03449571132659912,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,637
['A woman decorating a double layer cake on a table. A woman decorating a fancy cake in her kitchen A woman standing in front of a coloured cake A woman is going to decorate a cake.'],['A woman stands behind a cake and baking decorations.'],['A little girl with decorated face in front of a table of cakes.'],0.8248552680015564,0.9060513973236084,0.9422787427902222,-0.03622734546661377,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,638
"['There are people watching other people play table tennis. People standing around ping pong tables, some with racquets in  hand. People playing table tennis on more than one table indoors. A ping pong practice is in action indoors.']",['A couple of people that are playing a game.'],"[""A jet is sitting on the tarmac with blue sky's around ""]",0.9171260595321655,0.9147130250930786,0.9026845097541809,0.012028515338897705,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,639
['A man swinging a tennis racket at a ball on a field. The man jumps high to hit the tennis ball. A  person raised up off the ground in front of a crowd. A woman serves a tennis ball as a crowd watches'],['an image of a tennis player returning a serve'],['A woman in a skirt is holding a tennis racket'],0.9323693513870239,0.9576085805892944,0.9661949872970581,-0.008586406707763672,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,640
"['A couple of men sitting on a cement block on top of a skateboard. Two people sitting on a concrete block, with their feet on skateboards. Two skateboarders sit on a ledge with their feet on their skateboards.   Two young skate boarders sit on a concrete bench at night.']",['Two skateboarders sitting on a cement block with their skateboards underneath their feet. '],['A man skies across the water behind a boat. '],0.8152973651885986,0.9541601538658142,0.865347146987915,0.08881300687789917,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,641
['A woman in a white tennis outfit is hitting a tennis ball. Woman on a tennis court with feet off the ground. A female tennis player at the us open. A girl wearing a white tennis outfit and white shoes holds up a tennis racket on a tennis court while a woman wearing blue is seen on the side.'],['A woman tennis player in the middle of a play.'],['A little girl holding one ski and wearing a blue helmet. '],0.8321549892425537,0.9506428241729736,0.909684419631958,0.040958404541015625,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,642
['Signs showing the intersection of two streets in a European country. A blue street sign in front of a green and pink building. Two street signs pointing in the direction of the roads.  Two street signs that are pointed in different directions.'],['Two street signs stand in front of a street and buildings with windows.'],['A Stop sign on a road in a remote area'],0.9080672264099121,0.9702423214912415,0.9338029026985168,0.03643941879272461,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,643
['A group of people walking down a walkway. Several people are standing around watching a band perform on stage. A crowd of people are gathered outdoors on the street. A crowd of people at an outdoor concert.'],['A group of people that are looking at some musicians. '],['Giraffes lean over fences toward a group of people.'],0.936947762966156,0.9738445281982422,0.9545893669128418,0.01925516128540039,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,644
['surfers in water near pier waiting on the next swell Two men riding surfboards in the ocean net to a peer. A couple of young men surf and swim by the pier. Two males surfing by a pier in the ocean.'],['Two men in the ocean riding the waves with surfboards. '],['A plate of sandwiches covered with plastic wrap.'],0.8644989728927612,0.9710477590560913,0.8872549533843994,0.0837928056716919,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,645
