premise,correct,incorrect,pos_sim,neg_sim
a blond girl and brunette brown hanging by gymnastic ropes,A girl is hanging by gymnastic ropes.,Some girls are playing volley ball.,0.976709008217,0.351250827312
A black dog in front of a waterfall.,A dog is in front of a waterfall.,A dog is dancing while it rains.,0.996824264526,0.395704776049
children are playing with a mortar and pistil,THe children are playing.,The kids are playing football,0.443931460381,-0.435017257929
"A woman smiling as she hold two white dishes of food up, there is also a table full of food on the table.",A woman is surrounded by lots of food.,This woman becomes violently nauseous at the sight of food.,0.948082923889,-0.455352067947
A woman in a pink shirt is holding a hot air balloon with an American flag on it.,A woman is holding a hot air balloon.,A girl is flying a kite.,0.914955019951,0.327865719795
Children walk in the city.,Kids are walking around,The kids are riding bikes,0.985649466515,-0.454753160477
There is a teen boy and a younger boy with the same shirts on in a room full of people.,People are in a room.,People are walking along the beach.,0.500516533852,0.122241593897
"Many people take pictures as a blond woman wearing a cover-up only costume holds a sign proclaiming ""Photographers Not Predators"" on a pier.",Some peoples take a photo,Some cricketers are playing cricket in ground,0.684330165386,-0.247517183423
Young boy in swimsuit plays in sprinklers outside,A child outside in water.,A boy drying himself by a pool.,0.837172627449,0.278151929379
A man with a tattoo on his left arm flips his food into the air with his frying pan.,a man using a frying pan,a kid cooking lunch,0.785750150681,0.561791479588
A woman in the street with a black shirt and stars with her mouth open.,There is someone outside.,The woman is getting her hair done.,0.86657834053,-0.0589200258255
"Two women kickboxing, the woman wearing red is blocking a kick from the other smirking woman wearing blue.",A woman is wearing red.,The women are all wearing blue.,0.83629822731,0.223740115762
An old man is sitting in a chair outside a colorfully painted building.,A man is sitting on a chair,A man is driving a car.,0.842116177082,-0.482459753752
A basketball player making a slam dunk during a game.,a basketball player slam dunking the ball,a basketball player slam dunking his doughnut in his coffee,0.984358429909,0.857042193413
A group of people are posing as though flung back by the shock wave of someone punching the ground.,People pose.,Wild Bill Hickock wrote the Iliad.,0.523286700249,-0.322674185038
a person holding a picture of a face in front of their own face sitting on a bench.,The picture is of a face.,The person was standing on a roof.,0.784619688988,-0.165238857269
A few people walking in the distance of a small town.,People are in the vicinity of a town,There are people bombing the town,0.849918246269,-0.348151743412
A woman is walking down the street with a brown bookbag on her back.,she is walking with a bag,she has black book bag,0.897395133972,0.34994199872
"There is a woman throwing daggers at a target, which is a carrot.",A person is throwing things.,A woman is skiing.,0.639287650585,0.783203721046
A man with a checkered shirt on is giving a powerpoint presentation to people.,the man is talking,the man is wearing a green shirt,0.857078909874,0.712314248085
5 women sitting around a table doing some crafts.,Five women sit at a table.,Five men stand on chairs.,0.912495970726,-0.108539953828
Two female workers sit on some steps during work.,Two friends sitting on step at their job.,Two women sitting at their workplace desks.,0.831545710564,0.313280642033
A gentleman overlooking a neighborhood situation.,A man looks at something in a neighborhood.,A woman takes her dog for a walk.,0.993075489998,0.104581542313
"A person wearing jeans, a blue shirt and a helmet is riding a four-wheeler in a sandy area.",A person is riding outside.,A woman is riding a motorcycle down the road.,0.922921895981,-0.122804485261
"The crew shells are passing under marker 7, with the nearest shell in front by a good margin.",some shells pass under a marker marked 7,two men walk on a beach,0.75494068861,0.0838337466121
A man reading the paper at a cafe.,A man reading the paper while drinking cafe.,A man playing ice hockey.,0.984501421452,0.256206840277
A woman walks next to a subway exit.,A woman walks next to a subway exit.,A woman runs next to a subway exit.,1,0.270380109549
A group of people standing in the snow with a mountain in the background.,People are outside.,People are lounging outside on the scalding beach.,0.661953628063,-0.59029507637
Indian people dressed in magnificent bright colors conduct a ritual.,Indian people having a ritual,Indian people hunting animals,0.681844830513,-0.20498496294
A man spiking the ball at a volleyball game.,The teams play against one another during a volleyball game.,The man misses the volleyball.,0.820205390453,0.111012682319
There are three ladies dress in blue stand cheering.,The women are wearing blue.,The women are making pizza.,0.382323801517,0.393670201302
Group sweeping away leakage while bystanders look on.,A group sweeps in front of bystanders.,A single man sweeps in a lonely alley.,0.808361649513,0.414824754
A man holding a child is looking at toys in a store.,A man is looking at toys in a store.,A man is pushing a baby stroller walking down the street.,0.978838026524,0.605489075184
Two people in a field looking off-camera.,Two people are outside.,Two people are jumping into a pool to go swimming.,0.988722443581,-0.163233652711
Three people are standing on the dock of a boat looking at something off-camera.,three people are standing on a dock,A ghost is holding the camera.,0.852898180485,-0.522475242615
A large busted woman in a yellow shirt has a pink shoulder bag on her shoulder.,A woman with large breasts is carrying a pink bag.,A man is working out in a gym.,0.759738266468,-0.385491460562
A young man dressed in black dress clothes lies down with his head resting in the lap of an older man in plain clothes.,An older and younger man are together.,Two men sit on a bench with their backs together.,0.288572728634,0.939075231552
"On stage, the innards of a piano are shown next to a man at a desk who is working on electronics, while a long-haired man is looking at a screen which shows ""53:11"".",There are two men.,The men are shopping at the market.,0.74528491497,0.645401000977
"A frightened boy is carrying a hammer, ready to defend himself.",The boy is holding a hammer.,The boy is swimming in the ocean.,0.716454267502,-0.310852169991
A woman is sitting in a man's lap in a brown armchair.,The woman and man are resting together in an armchair.,"The man and woman are seated separately, facing each other.",0.933960735798,0.960554242134
A man with a mustache who is wearing white and beige carefully sculpts a sand castle.,A man building a sand castle,A man sun bathing,0.333854854107,-0.265480160713
"Two men one in orange shirt, who is ahead, and one in green shirt running a race.",Two men running in a race.,Two men playing soccer in the park.,0.738208413124,0.622740745544
Men are running and jumping and twisting in the air as a crowd of people watches.,People engage in physical activity in front of other people.,Two men are sitting on a bench as a crowd watches.,0.796773910522,-0.437464177608
A person is out in the water at the beach while the sun sets.,A person is at the beach.,A person is laying on the shore.,0.93594032526,0.488261252642
One woman with a dark coat on walking by herself in a city.,The woman is outdoors.,The woman is standing in a building.,0.707870364189,0.705102443695
Two guys dressed for hockey and are raising there arms in the air.,Two guys are dressed for hockey.,Two men are dressed in bikini's.,0.618376076221,0.0649448782206
A man and child working on a puzzle.,An adult and a kid are engaged in an activity.,The two kids fight over puzzle pieces.,0.882508516312,0.34018266201
Two woman are walking up to a brightly painted fire hydrant.,Two women are walking.,Two women are sleeping in the street.,0.550026059151,-0.320561766624
An old woman in a green and blue plaid shirt is standing on a crowded sidewalk smiling.,A woman in a plaid shirt smiling on a crowded sidewalk,A woman having a cavity removed.,0.957454741001,-0.481986701488
Two young males playing basketball on a basketball court.,A pair of boys are taking part in a sporting activity.,One of the sons is holding a baseball bat.,0.258177369833,-0.57235211134
There are two workers one is bent over with his butt to the camera,One worker is bending over.,Both workers are standing upright.,0.990346252918,0.182256966829
Performers sing together on stage,The people are singing.,The performers are singing solo.,0.930598258972,0.801076948643
"Colorfully dressed man dancing in the streets, while balancing something on his head.",There is a man outside.,"There is a man inside, doing the dishes.",0.795570254326,-0.383063554764
Small boys in sports jerseys play with a yellow ball.,Small boys playing.,A man riding a bike.,0.801283061504,0.316972643137
A guy on inline skates with a white hat is on a yellow rail.,The guy is using inline skates.,The guy with inline skates is sitting down.,0.142826676369,-0.626606225967
A man in glasses and a striped shirt walks down the street with one hand in his pocket.,A man is walking somewhere,A man is riding his bicycle,0.930535018444,-0.0781054273248
A cowboy struggling to maintain control on a horse at a rodeo.,a cowboy is at a rodeo,cheese is made from water,0.732380032539,-0.473827123642
A man and his two sons purchase food.,They are shopping.,They are playing basketball.,-0.137787103653,-0.551107287407
A bulldog is running through a grassy park while people stand in the background.,A bulldog running outdoors.,A bulldog laying in the shade of a large oak tree.,0.902555584908,-0.312140107155
a couple is walking down the sidewalk with their dog.,A couple is outside with their dog.,A couple is walking their cat to the vet.,0.735007762909,-0.320731818676
A girl is getting ready to dive into a pool.,A girl is diving into a pool.,The girl is watching t.v.,0.99229323864,0.395904481411
A man in a blue shirt leans on a wall beside a road with a blue van and red car with water in the background.,The man is wearing a blue shirt.,The man in the blue shirt is sitting on a bench,0.330979019403,-0.273373216391
"Three teenagers, two without shoes having a water gun fight with various types of guns trying to spray each other.",Three people have a water fight.,Three old women wearing boots are dancing.,0.863420009613,-0.189021021128
"A young girl sitting on a white comforter on a bed covered with clothing, holding a yellow stuffed duck.",A yellow duck being held by a girl.,The young girls plays with her cell phone.,0.490109980106,0.526663899422
A woman singer holding a microphone singing at a concert.,a woman singer is singing,2pac is singing at home,0.926091790199,0.260753959417
Two people sitting on a bench by the water with a dog.,Two people are sitting on a bench,Two people are doing squats,0.867544233799,0.91945952177
A couple being romantic under the sunset.,People are enjoying sundown.,A couple having fight.,-0.531268358231,-0.62607395649
Young women on a retreat.,There are women relaxing.,The women are running in a marathon.,0.364549160004,-0.304402530193
An african american woman with 2 young girls.,There is a woman with two girls.,There is a man with his daughters.,0.94660782814,0.609131395817
Three children run on a sidewalk with a river on one side and a wall on the other.,There are children outside.,Three children are swimming next to the sidewalk.,0.968111515045,-0.20598512888
Friends running a race hand in hand.,people running holding hands,People punching each other,0.995567500591,0.613516449928
"There is one person lying in a large, green field.",There is a person alone in a field outdoors.,There is someone running through a forest.,-0.10626578331,-0.523519337177
A woman with blond-hair is sitting at a table and talking to a man with glasses.,Two people converse at a table.,Two men read the paper at a cafe.,0.965479373932,0.669649243355
"A woman wearing gray pants, a white blouse and a black vest is jumping with one hand in the air as she goes through an indoor stadium.",The jumping lady in slacks also has her hand raised.,The girl wearing a dress skips down the sidewalk.,0.702695429325,-0.154721096158
"Two hikers crossing a snowy field, with mountainous terrain behind them.",Two hikers are out in the snow.,Two hikers are walking through the sand dunes in a desert.,0.916384994984,-0.504714012146
An overweight man riding a bicycle to work,The man is riding a bicycle.,The man is underweight.,0.830264925957,0.362504422665
A person dressed in all black throwing a ball down a bowling alley.,A person is bowling.,A person is playing basketball.,0.730076253414,-0.327623903751
A man and woman sit at a cluttered table.,There are people at a table.,The table is neat and clean.,0.723039150238,0.452157974243
A young boy wearing crocs tries to hit yellow golf balls into a large lawn overlooking a town.,A kid was hitting golf balls.,The adult was running in the mountains.,0.176449179649,0.310778439045
A couple in bathing suits walk on a beach.,there is a couple,the couple are sitting inside,0.039080593735,-0.376595467329
A man in a canoe throwing a yellow net into the water.,A man is in a boat,The net is purple,0.329977750778,0.362990826368
Three women and a man interacting on the street.,A group of people are standing on the street.,A group of people running in a gym.,0.754734516144,-0.31059589982
"A drummer plays the drums, while wearing a black dress shirt, and black and gray striped tie.",A darkly dressed drummer bangs on the drums.,A woman in a black dress plays the piano.,0.737471699715,-0.540933728218
People standing around a busy outdoor market.,People are outside.,The man is walking his dog on the sidewalk.,0.934585690498,0.695053219795
A young girls with red-hair who is wearing jeans and a black vest jumps up in the air over a sandy hill.,A person jumping outside.,A young girl sitting at the kitchen table.,0.932051539421,-0.533571481705
A young man in a white and pink striped shirt is riding in a horse and buggy down a paved road.,A man is riding a horse,A woman is riding a car,0.678076982498,-0.730661392212
A young boy wearing a military sunhat catches a Frisbee outdoors.,a boy acthes frisbee,the boy is hiding under his bed,0.567094087601,-0.733044147491
Two boys sitting and eating ice cream.,The boys are eating.,The boys are asleep in their beds.,0.802687346935,0.445405215025
People are waiting in line by a food vendor.,People stand in line for food.,People sit and wait for their orders at a nice sit down restaurant.,0.840960800648,0.337100446224
A group of people wearing skydiving outfits.,There are people dressed in outfits ready to go skydiving.,A group of people are wearing business suits.,0.906073331833,-0.00935736484826
a skateboard performs a trick off a quarter pipe.,A skateboard does a trick.,A skateboard does a trick without a skateboarder.,0.914871692657,0.638166666031
A man cutting a Woman's hair.,A guy snipping a ladys hair.,A guy cooking a grilled cheese.,0.0867946967483,-0.034456178546
A woman on a racing horse.,The woman is on top of the horse.,The woman is standing on the ground petting her horse.,0.964908480644,0.895171046257
"At a little league baseball game, an umpire calls ""safe"" as a player crosses home.",A player crosses home at a little league baseball game.,A football player scores a touchdown.,0.681869626045,-0.768787801266
"A woman with dark hair wearing a dark shirt, jeans, and glasses is talking into a microphone.",A woman is speaking into a device.,The woman is talking on a telephone.,0.793081521988,0.811597824097
Two men playing baseball with the one in the black and red jersey running toward base.,There is a baseball game going on.,The man in black and red is sitting in the bleachers.,0.945573925972,-0.627637147903
"Several toddlers in a room with many toys, a yellow lamp, a window, gray carpeting and paintings.",Toddlers are in the room with toys.,Two giraffes sing a song together.,0.488447844982,-0.166609823704
Four black teenagers are playing basketball inside a gymnasium while another one watches.,Four teenagers playing inside a gym.,Four teenagers playing chess.,0.559490084648,0.44382160902
A little baby is sitting on the ground with his hands in a cup.,The baby is sitting on the ground.,The baby is standing all on its own.,0.896781563759,-0.75480055809
Five people are sitting on horses at a rodeo.,A group of people are sitting on horses.,Bandits are sitting on horses as they prepare for a robbery.,0.996141731739,0.765697002411
A city street with people in front of a mountain back drop.,People are in a street.,Some people are riding bikes down a country lane.,0.984835267067,0.110011279583
Two women and a man are in a sporty red convertible in front of a large group of people on the sidewalk.,Two women are in a car with a man.,The three women are in a car.,0.250924617052,-0.168606027961
"Two children, standing among grass, are putting their arms out and are smiling.",Two kids in the park smiling.,Two dogs playing catch.,0.846817851067,0.263774245977
A youngster exploring the branches of a tree.,There is a child near a tree.,There is a young boy riding his bike.,0.971476972103,0.425229132175
Man juggling apples while sitting on a couch with another man on one side and a woman on the other.,Two men sitting near a woman.,Two men drop off their friend at her house.,0.429164677858,0.328243464231
A couple of peace corp workers are helping a black kid dig.,There are people helping a child.,The peace corp workers are sitting in a hostel.,0.514709532261,0.800008714199
Riot police are standing in the background while a young man with a red scarf covering his face is walking.,there are police,a dog sleeps on a pillow,0.334714084864,-0.484724372625
Little kids enjoy sprinklers by running through them outdoors.,Children are getting wet on purpose.,A child slowly diess of thirst.,0.704019844532,-0.421703845263
A woman in an red tracksuit squeezing lemons in a press.,A woman squeezing lemons.,A woman reading a book.,0.656024575233,-0.151033625007
A girl in green is running behind a boy in red in a sports arena whilst a girl in pink is running in the background.,Some kids are running in an arena.,Some kids sit on a rollercoaster.,0.918127715588,-0.147180080414
Young woman celebrates getting a strike during a bowling game.,The young women is bowling.,The young women is outside.,0.645160198212,0.501232624054
Three men converse in a crowd.,Three men are in a crowd,Three men talk while laying down,0.908933162689,0.371619284153
A man wearing a white shirt and an orange shirt jumped into the air.,A man's feet are not touching the ground.,A man is laying down on the sofa.,-0.199554681778,-0.82648062706
Three hockey players are in the middle of a play.,the players are playing a game,the bird is red,-0.140224829316,-0.360058069229
Two players are on a wet field and one is on the ground.,There are people in a field.,Both people are standing up.,0.862284362316,0.0242429636419
Woman with headscarf and girl in red costume dress walk through urban area.,The woman has a scarf on her head.,The woman is out in a field.,0.789128482342,0.502287209034
A dread-locked photographer in a suit takes pictures of a group of young children sitting on the ground.,The children are being photographed.,The photographer has a bald head.,0.465053260326,0.364042401314
A crowd of people with a lady with a bright orange shirt and another lady in black have their backs to the camera.,There are people facing away from the camera.,Three girls try to buy candy in a grocery store.,-0.0793192759156,-0.101491563022
A man skateboarding at a skateboarding park which is covered in graffiti.,A man is skateboarding.,A man is rollerblading.,0.920854568481,-0.390901982784
A boy plays in the surf.,A boy is playing on the beach.,The boy is building a tent.,0.514931440353,-0.00418380647898
A balding man is getting his shoes cleaned on a street corner.,A man outside.,A boy delivering newspapers.,0.211252123117,0.633595168591
The man and the lady are wearing glasses and sitting in red chairs talking to John McCain.,Two people are talking to John McCain.,Five people are in a meeting.,0.77489978075,0.962741613388
"A black dog is drinking next to a brown and white dog that is looking at an orange ball in the lake, whilst a horse and rider passes behind.","Two dogs near a lake, while a person rides by on a horse.","Two dogs run together through a park, chasing toys as they are thrown.",0.977881193161,0.0194384362549
A group of people are standing inside an office,Some people are seen inside a room.,The couple is taking a picture.,0.895501494408,-0.288150310516
Two ice fishers watch on as a third attempts to cut out a portion of ice with a chainsaw.,Ice fisherman gain access to the water.,These Hawaiins are demonstrating deep free diving in August.,0.191775918007,-0.776322960854
Two blond people are sitting in a park having a conversation.,Two people are outside.,Two brunettes are sitting in a park.,0.549896538258,0.775386095047
Three people each lead one camel with riders in a silhouetted line across sand dunes and a gray sky.,People walking across the sand.,A group of people getting ready to go for a swim in a lake.,0.819189071655,-0.144651129842
Children use crayons to color sheets of paper.,Kids color paper with crayon.,An old lady marks tests with her pen.,0.975841522217,0.600234806538
A man is throwing a big stick into the water so his two dogs and go fetch it.,Two large dogs are fetching for their master.,A squirrel is eating an alligator.,0.313874363899,-0.262710034847
A gentleman in a striped shirt gesturing with a stick-like object in his hand while passersby stare at him.,A gentleman in a striped shirt gesturing,A gentleman in a striped shirt not gesturing,0.981306135654,0.00651074433699
A black dog runs along the green grass carrying a toy in its mouth.,A black dog runs through the grass carrying its toy.,A white dog is sitting under a tree.,0.981142640114,-0.250955969095
A large tan dog is running with a green item in its mouth,A large dog has something green.,A small terrier is running with a bone in its mouth.,0.652224838734,0.433936536312
"A guy on a skateboard, jumping off some steps.",a guy with a skateboard making a jump,a guy on a bike,0.982327878475,0.34866926074
Seven people ride motorbikes through a sand course.,Seven people are riding motorbikes.,Seven people are racing in the parking lot at the grocery store.,0.800169289112,-0.417886912823
An older man in a blue shirt planting seed in pots with potting soil.,A man planting.,Nobody is planting.,0.695125460625,-0.0251341685653
"A black man, wearing a cap, is sitting in a bus.",A man is traveling on public transportation.,A guy fastens his seatbelt before he starts his car.,0.313907116652,-0.407731682062
A football team getting ready for the coin toss in a half empty stadium.,The stadium is not full.,The stadium was packed with people.,0.908146083355,-0.428069651127
A man and woman and two small children are sitting in the floor with wrapped Christmas presents.,A man and woman are sitting around Christmas presents.,The presents have all been opened.,0.873678684235,0.373915165663
A girl in blue rides a horse over a tall jump.,A girl is riding a horse.,A girl is walking her dog down the street.,0.66094315052,0.425801962614
Women and children sitting outside in the shade while a group of younger children sitting inside in the shade.,The woman and kids and sitting down.,The woman is running.,0.839794516563,-0.655473589897
A man tumbles as spectators watch at the University of Michigan.,Spectators watch a man tumble.,The man is running around on the field as people watch.,0.801191449165,0.249054282904
A group of men with cowboy hats are watching a rodeo.,There is a rodeo event taking place,A group of women are watching a horse race,0.895388126373,-0.207537055016
A man in a staff shirt break-dancing.,A man is moving around.,A man is drinking a soda.,0.289363145828,0.299332618713
Three woman prepare a meal in a kitchen with salmon colored walls and bamboo cabinetry.,The ladies are cooking.,The men are jumping rope.,0.780058860779,-0.687992453575
Ample dark-skinned man looks back at camera from behind buffet.,A man looks from behind a buffet.,A thin woman glares at you over her salad.,0.857365250587,-0.374152094126
Four guys with guns and army gear.,The guys have guns.,The four guys are playing hopscotch.,0.537072658539,0.0760145485401
A man in a club addressing other people and holding his index finger up with a woman standing behind him.,A group of people are indoors.,The man has his fists clenched tight.,-0.207591325045,-0.134291380644
A female dancer works on striking a pose.,The woman is practicing modeling.,The woman is in the bathroom.,0.725021779537,-0.297334223986
A blond woman is holding 2 golf balls while reaching down into a golf hole.,A blonde female is reaching into a golf hole while holding two golf balls.,THe blond woman is sitting down.,0.92160141468,-0.460432827473
Two men wearing brown hats are doing work on a yellow house.,Two guys are doing work on a dwelling.,Two men are hitchhiking to New York.,0.745987772942,0.239601910114
Two people look at two red motorcycles in a place where there are religious murals on the wall.,The two people are looking at motorcycles.,The two people are looking at cars.,0.855202019215,0.4380402565
A young female wearing a red sweater is sitting on a swing set in a park,A girl is sitting on the swings outside.,The girl is standing at the edge of her driveway.,0.739187538624,0.117541983724
People standing in line of a beer and curry line.,People standing in line,People not standing in line,0.82790273428,-0.0363977812231
The exhaustion in the woman's face while she continues to ride her bicycle in the competition.,A person on a bike,Nobody is on a bike,0.686191439629,-0.0834260806441
Three young men are watching a tennis match on a large screen outdoors.,Young men watch a tennis match on a screen outdoors.,Three men enjoy a football game on a plasma indoors.,0.992544233799,-0.121045105159
"Three boys in a wooden-paneled room, one inspecting a bow.",Three boys are inspecting a bow.,Three men are singing in the streets.,0.918161273003,0.153600275517
A man and woman showing a small child how to use a gun.,A couple teaching a kid on firearm use,Parents teaching their child the alphabet with crayons,0.664103150368,0.301788628101
A little asian girl in pigtails is building with wood and painting with colored markers.,a young oriental girl is building and painting,a bird is flying through a tunnel,0.886065483093,-0.637312293053
Three women in dress suits walk by a building.,Three women are traveling by foot.,The woman are wearing bikinis.,0.874067723751,0.190168708563
A woman is smiling at a baby in a stroller in a meadow.,A woman is outdoors.,A woman is angry at the baby.,0.831306517124,-0.746937990189
"Colorfully dressed people walk down the center of the road, with onlookers behind a barricade.",A group of people walking down a road.,A group of people in a motorcade driving past an audience.,0.880379974842,0.687633514404
The baby in a blue jean hat and sunglasses looks at the camera while being held.,A baby looks at the camera.,The fully grown man in a blue jean hat looks at the camera while holding his wife's hand.,0.958756327629,0.479554653168
A skateboarder glides down a railing of some stairs.,The skateboarder goes down the railing.,A girl rides her tricycle through the neighborhood.,0.791098356247,-0.00544375739992
A man is putting on a yellow necktie while another man stands to his right side watching him.,a man puts on a tie,two men sleep in a tent,0.690779447556,-0.64981430769
A woman is eating what appears to be a mussel.,The woman is about to ingest food,The woman is running in a marathon,0.807300806046,-0.260249555111
A young boy with his mum going home after playing toy games.,A boy is with his mum.,A boy is in the water playing with his mum.,0.469323188066,-0.0922994464636
A group of women are standing in front of a building.,Some ladies are near a building.,Some girls are modeling in a runway show.,0.662803351879,0.65770983696
Four people in a kitchen,Four people in a kitchen cooking.,Four people in a barn working on a car.,0.965909898281,0.629595339298
Several black children sit at a table with colorful laptops in front of them.,A group black children sit at a table with their new colorful laptops.,A white dog running in the snow.,0.897846400738,-0.334425330162
"A man in a blue windbreaker jacket, laying face down on a park bench, with a liquor bottle nestled by one of the bench's legs.",A man lays face down on a park bench.,A man is dancing at the club popping bottles.,0.695763528347,-0.643941998482
A child poses his head through a hole in a painted wall.,The child is putting his head through a hole in the wall.,The child is sitting in his mother's lap behaving.,0.85614657402,-0.372375011444
A man wearing a light blue robe-style jacket is sitting on a street corner playing a musical instrument.,The man in the jacket sat on the street playing an instrument.,The man was wearing a red robe.,0.73807477951,-0.130621299148
An Asian woman mixing cucumbers.,A woman is cooking.,A man is making sushi.,0.635654091835,0.147995129228
A group of people are watching something.,A group of people look onward.,A group of people are smoking cigarettes while sitting on a bench in the park.,0.778281152248,0.260889232159
"A football player in a blue ""Rams"" jersey runs with a football on a field, as another player in a white jersey falls in an attempt to tackle him.",The football players are on a field,The football players are walking slowly,0.618662595749,0.246344327927
A boy with a board strapped to his feet does a trick while holding onto some kind of rope.,A boy is showing off for his friends.,A boy holding a rope is sleeping.,0.709408044815,-0.684393584728
A downtown shot of a man on his cellphone under an awning.,A man talks on a phone in a city.,A golfer swings his club at the ball while his friends laugh.,0.980210781097,0.0434763208032
Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,He is running playing basketball.,0.325084388256,-0.329584538937
A policeman is leaning on his motorcycle while people are watching.,A policeman is leaning on his motorcyle.,A policeman is leaning on his car,0.994937300682,0.0443728789687
Five men are standing in front of a red curtain.,fivem men are standing,the men are seated and getting lapdances,0.963335514069,-0.503044962883
An older South American woman is knitting colorful hand warmers and enjoying herself.,A human knitting.,Nobody is knitting.,0.789241194725,-0.395249158144
"Two horses, one black and one brown, are pulling a man outside.",A man is with two animals.,A man is being chased by two horses.,0.708094120026,0.00586539693177
A crowd of people are watching hot air balloons inflate.,People watching hot air balloons inflating.,One person watching a plane prepare for a sky diving trip.,0.892420828342,-0.725136637688
"A young boy, toddler age, wearing a blue shirt plays with a yellow dump truck in a family living room.",A young boy plays with a yellow dump truck in the living room.,A young boy swings from a tire swing hung from a chandelier.,0.663102328777,0.230418697
Boy reading book with company of a rolled over dog.,The kid is with his dog.,The child is attending the circus.,0.00589238107204,-0.070049777627
"A man in a black, white, and red uniform is holding yellow ski poles and racing or preparing to race.",A man is holding yellow ski poles.,"A man is revving his dirt bike, ready for his race.",0.713526844978,0.533337056637
A person in a blue and yellow snowsuit is snowboarding and snow is coming up in the air around the board.,A person is snowboarding.,A person is biking down the hill.,0.897513508797,-0.213987261057
Multiple people starting to pack their parachutes after a successful skydive.,people going skydiving,cat chased by tiger,0.593629360199,0.47905755043
Three people are taking a photograph of a young woman sitting in the middle of the street.,A woman having her photo taken.,Hundreds of squirrels working together to imitate human photographers tap dance for a woman they believe is actually a pile of acorns wearing a wig.,0.643362402916,-0.0684371218085
Blond woman wearing a red shirt and white pants stands on a garbage can as she holds a camera.,A blond woman stands on a garbage can.,A homeless girl uses both hands to eat garbage from a garbage can.,0.852544903755,-0.650263845921
A baby at the end of a slip and slide at a party,The baby is wet.,The man is at the end of the slip and slide,0.605884194374,0.484228789806
Group of men sitting at a table turn to have their picture taken.,The group of men are posing for a picture.,The group of men are running around the street in different directions.,0.637457251549,-0.350219517946
People are gathered around the table filled with food.,A group sits down for a meal.,A family rides a roller coaster.,0.291473388672,-0.488010346889
A curly-haired child is blowing away dandelion seeds while laying in a field of lush green grass.,A child is laying down outside.,The child is swinging on a swing set.,0.609070539474,-0.0761537775397
Two older males sitting together on a river boat tour.,Two males sitting together on a boat,young ladies are riding a boat.,0.985799491405,0.025634303689
"A smiling young girl with blond-hair, blue eyes, and a pink shirt, is holding a yellow flower towards the viewer outside.",A joyously smiling young girl with blond-hair,A not smiling young girl with blond-hair,0.852613925934,0.191191002727
This man is trying to make his wife laugh by blowing bubbles in the bathtub.,There is a man and woman in the bathroom.,"There is a man outside, hanging up laundry.",0.727696657181,-0.0529168434441
A woman reaching for candy bars that are on a shelf.,There are candy bars on the shelf.,The woman is on a motor boat.,0.934399902821,0.514746725559
A line of people waiting outside The Magpie cafe during the day.,A group of people wait outside.,A man makes a sandwich.,0.68790769577,-0.102450206876
"A young girl with a white vest, pink sleeves and pink knit hat with flower is looking at the flower blossoms on a tree.",A small person dressed up is standing next to a tree.,The girl is wearing a blue baseball cap.,0.612470149994,-0.24110865593
Two race car drivers smile on a stage next to a female spokes model wearing a white dress and white and blue boots.,Two race car drivers are on stage,Two race car drivers are swimming on a beach,-0.108161211014,-0.624320030212
A woman in a blue sweatshirt is shearing the wool off of a lamb.,A woman is wearing a sweatshirt,The sweatshirt is green,0.546416342258,-0.224000886083
A horse and rider are in midair as they leap over an obstacle in a wooded area with another photographer snapping pictures.,A person is riding a horse.,A person is riding a donkey through the sands of the desert.,0.216500535607,-0.762507259846
A kid with his head shaved sitting and holding a lit cigarette.,Child sits with a cigarette.,Child eating a bowl of noodles.,0.914091587067,-0.310278445482
"A young boy plays in the sprinklers, allowing the water to spray completely over his right arm.",A boy is playing in the water sprinkler.,The boy is playing baseball at school with his friends.,0.790845632553,-0.369603008032
Man on cellphone walking in front of silver car next to green grass.,The man is talking on the cell phone.,The man is running in snow.,0.468421876431,0.00671368837357
Woman in light blue knit hat and light blue zippered jacket kneels in front of a bowl of liquid and small bottle.,A woman in a jacket kneels by a bowl and small bottle.,A woman in shorts smears dirt on the wall.,0.915273487568,0.755482435226
"A man in a blue uniform tries to shoot a basket during a basketball game, while surrounded by three men in white uniforms, and as another blue-uniformed player looks on.",A group of men are playing basketball.,A group of men are playing poker around the kitchen table.,0.222341060638,-0.587085127831
A woman in a light blue jacket is riding a bike.,A woman in a jacket riding a bike.,A woman with no jacket freezes in the street.,0.974622964859,-0.448550581932
A young boy looking at a picture book.,A boy looking at pictures in a book.,A girl reading a novel.,0.980426669121,0.250665217638
The blond-haired and blue eyed child holds the wooden airplane in his hands.,A child is playing with a toy airplane.,A child is playing with a puppy.,0.658284783363,0.47021907568
"Two women stand on a beach and perform stretches or yoga together, facing towards the water and away from the camera.",Two people are exercising outside.,Two people are jogging on a path through a tunnel.,0.745987355709,0.00255405344069
A boy wearing a black shirt is playing a game at the arcade.,A young man is in the game room.,A kid is in the field.,0.574578464031,0.0127164963633
"A man and a woman wearing costume glasses (with attached eyebrows, nose, and moustache) and holding cigars.",A few people are displaying something on their face.,Two people are scuba diving while holding onto their cameras.,0.969891309738,0.559718251228
A man is wearing blue button down shirt talking to media during a crowded protest.,A man is giving an interview.,The man is Abraham Lincoln.,0.987798035145,0.434807598591
