correct,incorrect,premise,pos_sim,neg_sim
Two personal sized pizzas on a dining table in front of people. ,an image of a table setting with a breakfast platter on it,Two personal pizzas on a table at a restaurant.  a couple of pizzas are on a table two pizzas on silver plates a drink and two white plates People sitting at a table with two small pizzas on it.,0.9260042905807495,0.5383180379867554
Vehicles parked along street with dome-topped building and arch in background.,A little boy taking a swim at the beach,"A wet rain soaked street surrounded by buildings and trees A street light on the corner of an empty, wet street. there is only one car that is parked on this street A view down a quiet street in St. Louis.",0.2210100293159485,0.5505685806274414
Baseball player in white uniform on a baseball field. ,"The room has a dining table, a television, and a coffee table.",Fans are in the stands watching a baseball game. a baseball player getting ready to throw a ball in front of a crowd  A shot of a baseball player about to throw the ball.  A baseball player is in the outfield of a baseball field.,0.9621176719665527,-0.38269636034965515
A guy is sleeping with his phone attached to his ear.,There are people riding bikes on the street.,A man who fell asleep with phone on face A man sleeping with a phone on his cheek A man laying on top of a pillow with a phone on top of his head. A boy asleep with a cell phone on his face.,0.9642049074172976,-0.17948195338249218
Office chair in front of laptop on small desk in messy office.,There is an old-looking clock in the middle of a neighborhood. ,"A home office with leather desk chair, computer and hutch, and bookshelves, with books scattered on the floor. A brown chair sitting in front of a laptop computer. An open laptop sits on a desk in front of an office chair. a home study with a workstation with a laptop and a bookshelf under a framed diploma",0.9629713892936704,0.049704331904649734
A woman with a hot dog on a stick that she is holding in a fire pit.,This looks like the front entrance to a school with a star put outside.,A girl holding a stick with a hotdog on the end of it roasting it in a fire. A woman in striped shirt poking a fire with a stick. LADY ALONG A PIER GETS FIRE GOING WITH THE OCEAN IN THE BACKGROUND A woman is roasting a hotdog over an open fire.,0.7333663702011108,-0.04744017869234085
a man standing beside a large truck in a parking lot,A hamster and some broccoli on a surface.,A man standing along side of a truck trailer. two males a truck some cars and trees this is a man spraying a trick with water a man standing next to a truck with some stuff on it,0.9162535071372984,-0.3035995662212372
A portable orange fruit stand on the city street.,a frosted donut with a bite out of it,A man is looking at the fruit at the fruit stand A man standing next to a large pile of oranges. A man stand next to a blue street cart filled with oranges. this man is looking at some fruit on display,0.9594300985336304,0.40427178144454956
A boy stands at the edge of the ocean with a frisbee,two people holding umbrellas walk through a park,A boy at the beach rinses off a Frisbee in the water. A boy holding a yellow Frisbee on a beach. A kid with a Frisbee on a beach. A boy holding a Frisbee on the beach. ,0.8103339672088623,0.38929224014282227
A boy plays with the ears of a teddy bear.,The baby girl sits with a red ball at her feet.,A young boy holding a teddy bear by it's ears. A child is holding up a large teddy bear. A young child holding a teddy bear around his friends.  A child with his teddy bear that is carrying a backpack.,0.9653109312057495,0.2190844863653183
Two skiers on a big snowy hill in the woods.,a man sitting on a cement bench holding a cell phone,A couple of people on skis in the snow. A man and a boy are on skis outside in the snow. A woman is teaching a small child to ski. A guy holding up a child on a skis.,0.9279884696006775,-0.14721983671188354
a youth football team stand together on some grass ,A statue sitting by the road near a door.,A man standing on a football field during a game holding an umbrella surrounded by football players. A man holding an umbrella in the rain at a foot ball game. Football players and a coach hold umbrellas on the field in front of empty bleachers. a coach standing by his young football players while holding an umbrella in the rain,0.9504006505012512,0.07956697046756744
The yellow fire hydrant is rusted on the sidewalk. ,A flat screen TV sitting on top of a shelf in a living room.,A yellow and silver fire hydrant on the side of a road. Older yellow fire hydrant and a human shadow on the sidewalk. A rusted yellow fire hydrant in the middle of the sidewalk A rusty old fire hydrant sitting on a sidewalk.,0.8449670076370239,-0.21367605030536663
A mirror that is reflecting a red bus.,a bride and groom hold up small axes in front of a wedding cake,The rear view mirror of a cityh bus driving down a street. a close up of side view mirrors on a public transportation bus Two rear view mirrors with the vehicle reflected in them. The view of a bus as seen from the side view mirror.,0.8312922716140747,0.7453150749206543
a man sitting on a cement bench holding a cell phone,The door to the train is open at the depot.,Man sitting on large block checking cell phone. there is a man sitting and using a cellphone Man sitting down in public typing on his cellphone.  Man sitting on stone bench looking at cell phone.,0.9906274080276487,0.27744221687316895
"A man sits on a couch, in an area crammed with furniture, where two rooms meet, watching a little girl jumping in a larger part of one of the rooms that is basically empty, save for a carpet. ",One person sitting with a drink and one flying a kite on the beach.,A young child is jumping high in the air.  A little girl leaps in the air as a man watches from his chair.  A little girl jumping into the air in a family sitting room. A small child plays a video game while her parent watches.,0.09548883140087128,0.2843126356601715
A large brown dog laying on the floor next to a wooden bench.,Residential bathroom with modern design and tile floor.,a close up of a bench with a dog laying on the ground A tan dog laying next to a park bench. A brown dog laying on a concrete sidewalk. A brown dog is laying by a bench.,0.9731847643852232,0.5134987831115723
A bird is hanging onto the ledge outside the window. ,Many kids eat donuts out of a box of donuts,A bird resting outside of a boat window.  A bird sits by a window on the water. a bird is outside of a window on a boat  A bird sitting on the window sill of a boat floating on a lake.,0.44863295555114746,0.48680761456489563
A person on a motorcycle stopping by a sign,Oddly shaped carrots hanging in front of other vegetables.,A person on a motorcycle looks at a sign. A person on a motorcycle is looking out over a valley towards mountains. A motorcyclist sitting by a sign with mountains across the way. A motorcyclist pauses to enjoy a view of mountains.,0.8926135301589968,0.10494175553321838
a rack full of closed umbrellas outside a shop,tHERE ARE TWO MEN PLAYING TENNIS ON THE TENNIS COURT,A rack with lots of umbrellas sitting in front of a store. A bunch of umbrellas sitting in a basket in a store A basket of umbrellas are displayed in a clothing store. A display with umbrellas sits in the center of a store. ,0.6206884384155273,-0.30309641361236583
A car parked in a lot near a tree.,A plate of sandwiches covered with plastic wrap.,Car parked in the parking lot next to the pier An old car from the 1970 's is parked in front of a dock. A yellow car parked in a parking lot next to a fire hydrant. An old car outside near a harbor of some sort.,0.9180582761764529,-0.3685722649097444
A black poodle mix is catching a toy.,a white brown and green duck is flying over some water,A small black dog playing with a frisbee. A black curly haired dog plays with a frisbee. A dog chasing a cloth frisbee in the park. A dog chases a Frisbee in a grassy area.,0.408527672290802,0.34372037649154663
a living room with a really long couch below some windows ,A person jumping up in the air on a skateboard.,"The long couches are sitting in front of the windows. A living room is decorated with a colorful assortment of furniture and pillows. A long couch with many pillows, a table and some seat cushions around it. A very modern Frank Lloyd Wright living room.",0.7999993562698364,-0.5570874214172363
A lady is playing Wii fit in her living room as someone lays on the couch.,A couple of white bathroom sinks mounted to a wall.,A woman playing game with Nintendo Wii controller and Wii Fit board. a person standing on a white platform holding a game controller. a person standing on a nintendo device playing wii   One woman plays with the Wii game while another woman lies on a couch.,0.6552731990814209,-0.3498610854148866
A pedestal sink and a toilet in a bathroom.,A blue snowboard laying on the side of a mountain.,A white ceramic sink next to a toilet. there is a brown box on the toilet A sink is next to a toilet with a card box on top of it. a bathroom with a sink and toilet inside of it ,0.98562216758728,0.3701101541519165
A container with a meat sandwich and fork is sitting on the grass.,A person doing a trick on a skateboard on a sidewalk.,A large sandwich in a styrofoam container with a fork. A giant sandwich inside of a foam box next to a container of sauce. A container with a sandwich and a cup of sauce sitting in the grass. A barbecue sandwich in a foam container on the grass.,0.7706245183944702,-0.25597405433654785
A baseball player waiting at the plate for a pitch.,A person on a motorcycle stopping by a sign,A man holding a baseball bat while while wearing a baseball uniform. A baseball player taking a swing at a ball The baseball batter stands ready to hit a pitch. A baseball player readies his swing waiting for the ball.,0.9288731217384336,0.0005657169967889786
An elephant standing around in a fenced in area,A display case full of various donuts is shown.,"An elephant can be seen through a barbed wire fence an elephant with something in its trunk standing by a fence  A elephant that is standing in the dirt. A full view of an outdoor space with many things to see.
",0.8623226881027224,0.32924598455429077
A plate of bananas and a spoon of peanut butter on a table. ,A hot dog with grilled onions sitting on a foil wrap,Banana slices and peanut butter on a blue plate. A number of cut up bananas with peanut butter on a spoon sitting on a plate A sliced banana is displayed on a plate with a spoonful of peanut butter. A plate holds a fork with peanut butter and half of a sliced banana.,0.9946877956390381,0.3909696936607361
A man is outside grilling some hot dogs.,A blue and white city bus traveling down the street. ,People in maroon shirts tend to food being grilled outside a building. A man stands over a grill covered with hot dogs.  A man handling something while grilling hot dogs on a grill. This is a man grilling several hot dogs on a small grill.,0.8687992691993711,-0.047851674258708954
A WHITE BOWLS OF FOOD WITH A GLASS OF ORANGE JUICE ON THE SIDE ,a fancy vase holding onto a single flower ,"Two plates that have different foods inside of them. Vegetable juice is a perfect offset for this rice, greens and skewered meat entree.  a close up of a plate of food with meat Food and a croissant on plates next to a glass of juice.",0.5557361245155334,0.3536057472229004
two brown and white dogs are playing frisbee,A patio umbrella pointed inside out over a picnic table.,A dog holding a red ball in it's mouth next to a brown and white dog. Two dogs are playing with a frisbee outside. The two dogs are playing outside with a frisbee. Two dogs on grass playing with a red toy.,0.8654451370239256,-0.03626093268394481
A street sign with a bike leaned up against it.,A person standing next to a metal urinal in a bathroom.,A girls bicycle leaning against a street sign A bike parked up against the side of a pole.  A road with pavement on which street sign board is attached on a pole.A cycle is standing by the pole.  A rusty street sign with a bicycle leaning against the pole.,0.9784812927246096,0.10004889219999313
A sandwich between someones legs and a drink. ,A motorcycle moves forward down an empty street.,"A small sandwich with lettuce and tomato on it. A person sets a mozzarella, basil, and tomato sandwich down upon their lap. A large sandwich has bread, cheese and lettuce. A sandwich filled with meat and vegetables on a bun.",0.8159781098365784,-0.2193027138710022
A husky dog sits in front of his owner.,"A hotel bathroom with white towels, sink and toilet.",A man sitting next to two large dogs wearing bandannas. Man sitting down with both his dogs with a blurry hand and cell phone in the foreground. A man sits as two dogs interact with him. People standing near two furry dogs close to a rail.,0.5786721110343933,-0.3624997138977052
A man holding a large umbrella with some girls and a woman underneath.,A man and a woman on an orange scooter riding down a street.,"Several people standing on a sidewalk under an umbrella. Some people standing on a dark street with an umbrella. A man holding an umbrella for other people.  Several people standing outside in the rain, one holding an umbrella.",0.8896460533142088,0.9264640808105469
close up of a bearded man wearing a black tie,Two large maps laying on top of a table together. ,"A bearded man with an earring wearing a black tie. A man is wearing a collared shirt with a tie. A man with a beard has a shirt and tie. A man with a white dress shirt, black tie and a beard.",0.9826549887657168,0.7245833873748779
a living room with couches a desk and chairs,Bride and groom teddy bears on top of a table.,A couch that is sitting near a window. A leather couch sits in a small living room. A couch and chair are sitting in a room. this living room has painted trees and a leather couch,0.9763160347938535,0.18723927438259125
A boy is reaching into a bowl of dirt.,Three children are seated next to each other and reading books.,A young boy reaching into a bowl sitting on the ground. A very small cute kid by a big pan. A baby wearing a colorful yellow necktie reaching in a bowl of water. Toddler boy in a tie playing in a dish of mud.,0.7734869122505188,0.5159107446670532
"A monitor screen, printer, couch and chair in the room",A birthday cake that is decorated with plastic figurines and flowers.,"Brown toned home office with natural and artificial lighting A living room with a computer, and leather couches.  this office has a couch and also has glass doors Personal computer desk room with large glass double doors.",0.993511497974396,-0.2828896939754486
a pregnant woman laying in bed reading a book ,A group of women holding champagne flutes together.,A pregnant woman laying in bed reading a book. A pregnant woman in bed reading a book A pregnant woman is in bed reading a large book. A pregnant woman laying in bed reading a book,0.9974422454833984,0.16317924857139587
A clock tower and dome top an old skyscraper.,a white kitchen with a white stove and microwave,A grand building is topped with tower clocks and sits within a clear blue sky. A tall old fashion office building with clock faces. A clock sits on the tallest part of a large building.  a tall clocktower with a sky in the background,0.5533419847488403,0.3575679063796997
A man wearing a suit is taking a self portrait with a camera.,A boy stands beside a bicycle parked by a parking meter.,A man holding a camera up over his left shoulder. A man with a blazer holding a camera A man in a suit snaps a mirror selfie. a man in a suit taking a picture of himself with a large camera,0.8222273588180544,0.7944008111953735
This player has thrown the ball in the air to serve it to his opponent.,A multi-colored bird sits on a tree branch.,a tennis court that has a man with a racket a man with his arm in the air during a tennis match the tennis player prepares to serve the tennis ball A man holding his hand in the air.,0.4054408669471741,0.5722330808639526
A man on a snowboard does an air trick.,an image of a table setting with a breakfast platter on it,A man jumping on snowboard with mountains and trees in background. A man on a snowboard performing jumps on a snowy hillside. The snowboarder is riding down the mountain.  A snowboarder doing a trick high above the snow.,0.9616297483444216,0.46525663137435913
a laptop is sitting on a blue bed,A group of horses mill about on a beach.,a laptop that is sitting on top of a bed A laptop charging on top of a bed A laptop that is sitting open on top of a bed. A laptop sitting on top of a bed with the desktop open.,0.94720995426178,0.11445114761590958
Person paragliding and wakeboarding on ocean with tree slope,A blue and white city bus traveling down the street. ,a man windsurfing and another man hanging onto a parachute a wind surfer and a kite surfer surfing and some trees and a hill A person windsurfing on water with trees in background. People playing on the water in a lake,0.9402025938034055,0.05110824108123779
a white brown and green duck is flying over some water,Wrought iron bars over a round window in a stone building face.,A ducks is flying over a body of water. A duck is in the air flying over water. A duck is flying low above the water. A duck flying above a large body of water.,0.7968868017196655,-0.4746271371841432
A basebakl player runs around the bases as a ball is thrown to a fielder.,The door to the train is open at the depot.,Baseball team attempting to catch ball and tag player out. Baseball players throw the ball back and forth to get the runner out a couple of men running around a baseball field Several men playing baseball try to keep the runner from scoring.,0.9573621749877927,0.16226275265216827
A collection of people standing in a beach area.,A woman stands behind a cake and baking decorations.,a person holding a surf board on a beach  several people at the beach surfing and playing in the water. A man is carrying a surfboard on a beach. A man that is holding a surfboard standing in the sand.,0.835659384727478,-0.10750592499971401
A man carrying a bag walking down the train tracks. ,two brown and white dogs are playing frisbee,A person holds a bag while walking on train tracks. A man is seen walking on tracks next to a train. Rear view of a man with a sack walking on railroad track next to a train. A man holding something in his hands while walking on the train track while the sun shines on him,0.9478542208671568,0.24415184557437897
A young bear is standing on it's hind legs.,Slices of pizza are sitting on the paper plates,A baby brown bear standing on it's hind legs. Small dark bear standing up on rocks outside A small brown bear standing up on its hind legs Small bear cub standing on its hind legs. ,0.9335227608680727,-0.4716264009475708
A herd of sheep standing next to a dog in a field.,a man rides on top of a race horse ,A man herding sheep into an open pen. A man is standing in a field while some sheep are looking at something. A man herding sheep with a dog helping him He may be getting ready to shave the sheet for their wool.,0.8700263500213623,0.3043522536754608
A stage set of a kitchen including a refrigerator and an oven.,Two adults sit at a table with a child nearby in a room full of kids.,Empty stage set of a modern suburban kitchen Overhead light is shining on a refrigerator in a kitchen. The refrigerator is sitting next to the counter. A white refridgerator sits on a kitchen stage set.,0.8389581441879272,0.5668950080871582
A woman wearing a black shawl with white umbrellas in the background.,A man's navy shirt front with a paid tie and a flag tie clip.,"An elderly woman wrapped in a shawl walks by, gripping the shoulder strap of her bag. Several People walking in a city street, one woman wears a head scarf, others have umbrellas. This is an image of a women with an umbrella A group of people walking down a street holding umbrellas.",0.9762606620788576,0.6068342924118042
A man who is in some water on his snowboard.,Oddly shaped carrots hanging in front of other vegetables.,A man riding a snowboard down a snow covered slope. a person is in the snow on a snowboard A man wearing goggles and a red jacket rides a snowboard through water. This is a downhill snowboarder lifting the front edge of his board up to expose his green and yellow board to the camera.,0.9410561323165896,0.21210172772407532
a man standing in a building with a stuffed animal ,Four horses are walking around in the woods.,a man with a teddy hanging on his shirt A man with a one eyed teddy bear attached to his chest. A young man in a green shirt drinks a beer. A man smiling at a bar with a drink.,0.5588299036026001,-0.0636189728975296
A woman hitting a tennis ball on the tennis court ,A person standing next to a metal urinal in a bathroom.,a lady in blue shorts and white shirt swinging at a tennis ball a lady that is on a tennis court with a racket A tennis player in action on the court. there is a young woman playing tennis on the court,0.7928508520126343,-0.334867298603058
A little kid is swinging at a water balloon. ,A man looking down at a baseball bat that he is holding in his hands ,A baseball player holding a bat while standing on a field. The man is hitting the water balloon with a bat. a man is swinging a baseball bat outside a baseball player is swinging a bat and some grass,0.7684793472290039,0.800578236579895
"The room has a dining table, a television, and a coffee table.",a room with a sink and a bathtub and towels ,A living room filled with lots of furniture. A view of a black and white photo of an apartment A black and white living room has grey carpet. A living room with carpeted flooring and white walls. ,0.8813203573226929,0.25783252716064453
a double deckered bus on a city street,"A man in a red shirt, on a beach, throwing a Frisbee.",A red double decker bus on the street next to a car. A passenger bus that has two stories driving down the street. A red two story bus on a city street. A double decker bus on a crowded street pulling up to a bus stop.,0.9792923927307129,-0.25278544425964355
A table topped with hot dogs and fries.,"A girl eats while standing in a green, grassy area.",Several baskets filled with food sitting on a table. A full view of some food set on a table.  some food is laying out on wax paper a bunch of baskets with some hot dogs and food inside of it ,0.6064252853393555,-0.054846197366714367
A large brown dog laying on top of a floor.,a motor cycle sits parked next to a bunch of other bikes,"A German shepherd resting its head on the floor.  A tired dog is resting its head on a rug. A tired, brown dog resting on the floor. The dog is laying its head on the floor.",0.7578003406524658,0.3838472366333008
A lot of people riding small motorcycles in a city.,A pay toll sign hanging above the highway.,"A crowd of bikers driving down a street next to tall buildings. The motorbikes, each with two riders, are headed into the Asian city. A large group of people riding motorcycles on a road A city street crowded with people riding motorcycles",0.9180467724800112,0.6766605377197266
A woman drinking a beer while using her laptop ,A man on a motorcycle talking to a woman in an SUV on residential street.,A woman taking a sip of a beer by people with laptops. A woman drinking a beer while other people in the room are on their laptop. The woman drinks the wine while the man uses the computer. A women who is taking a drink of a beer.,0.9641311168670657,0.10892525315284729
an image of a table setting with a breakfast platter on it,One girl trying to rip out the soccer ball while others watch.,"A white plate topped with eggs and potatoes  A white plate with breakfast foods on it a plate covered with eggs, meat, pototes and veggies  Three over easy cooked eggs  with fried potatoes.",0.39210718870162964,-0.30504751205444336
A person who is snowboarding down a hill. ,A laptop next to a monitor with data on them.,A snowboarder in a colorful jacket racing down a slope. a man on a snowboard is riding down the slope. The snowboarder is just starting his run down the slope. a snowboarder riding down a steep slope ,0.8289945125579832,0.2979692816734314
A man looks intensely at his Iphone's screen.,A man in a tuxedo with a wine glass and two women beside him.,A man holding a smart phone in his right hand. A man sitting in a chair looking at a cell phone. A man in a blue shirt looking at his cell phone. A distressed man looking at the phone in his hand.,0.6400028467178345,0.6531896591186523
A man's navy shirt front with a paid tie and a flag tie clip.,A street light pole with traffic and Stop signs,A blue and green plaid tie with a flag pin on it. A pin is attached to a plaid tie. There is a plaid tie with a pin attached to it. A tie has a flag shaped tie pin.,0.9459604620933533,0.5039960145950317
tHERE ARE TWO MEN PLAYING TENNIS ON THE TENNIS COURT,A man without a shirt preparing chicken on top of a BBQ.,Two men playing a game of tennis on a court. two people playing tennis with rackets on a grass court Two young men playing a game of tennis. People playing tennis on a court surrounded by green hedges.,0.32764869928359985,-0.6295900344848634
"twp desk with computers, laptops and other electronics",a close up of a sheet of paper with a piece of bread near two glasses of wine,"A room with two desk covered in computer equipment. A living room with some long tables and some laptops. A home office area with several computers and a printer. A room with two desk with computers, a laptop, a printer and a telephone on them. ",0.9430912137031555,0.5278000235557556
Looking down at a bear that is sitting by a big rock.,Two men standing beside one another smiling at an event. ,A brown bear standing next to a giant rock. A bear sitting on a paved rock ground. a brown bear sitting by a big rock A large bear is sitting near a rock in an enclosure.,0.9901381731033327,0.1630290150642395
a big crowd of people some are flying kites,A Stop sign on a road in a remote area,A group of people who are flying kites. A group of people that are standing together with kites. A large crowd of people flying kites in the air. A group of people fly kites against a city skyline.,0.9517184495925903,0.43617722392082214
A passenger train travels under a building near a station platform.,A park bench with a leaflet left on the armrest.,A train pulling out of a tunnel near a tall building. A train going through a tunnel under a building A train coming out of an tunnel of a city. Yellow train car coming out of a tunnel. ,0.9487347006797793,0.4117393493652344
A bicycle and a moped going different directions in a cross walk.,A display case full of various donuts is shown.,A bicyclist is riding across the street next to someone on a motorcycle.  close up of a person riding a bike on a city street A person riding a bicycle across a crosswalk in the rain. A man peddling a bicycle on the street.,0.9239983558654783,0.4495466351509094
A couple of people and a umbrella in the grass.,An airplane sitting at a cold runway being unloaded.,Two people laying on top of green grass under a white umbrella. A couple laying under an umbrella at a park. The couple is laying down on the grass with the umbrella up.  Two people are laying on grass by an umbrella.,0.6714193820953369,-0.605225682258606
A white refrigerator with a bed in the background.  ,a small bathroom with floral wallpaper and a full trash bin ,A 50s style fridge with a couple magnets on it. Older white refrigerator near a red countertop and a bed in the other room. The white fridge stands alone in its own space. A old fashioned fridge in a small studio room.,0.9814872741699217,0.284368097782135
A mouse sits next to a keyboard on a white surface.,Two people playing a video game on a television.,a mouse and keyboard in front of a computer This is a stylized shot of a computer mouse and keyboard A closeup view of a mouse and keyboard connected to a desktop computer. Close-up of a mouse on a desk with other Apple hardware produces.,0.8785330057144167,0.6712627410888672
The city bus is traveling down the road.,A WHITE BOWLS OF FOOD WITH A GLASS OF ORANGE JUICE ON THE SIDE ,A bus riding pass a tower with a crane attached to it.  There is a red bus near a crane. A large red and white bus on a road. A bus underneath a large crane at a factory,0.6282013654708862,0.32498568296432495
Two slices of pizza with a green salad on a white plate.,a kitchen counter with a microwave and a sink,two slices of pizza sit on a white plate  square slices of pizza sit on a plate next to a salad  The meal on the plate is ready to be eaten. some food is laying out on a plate,0.876546323299408,0.20504608750343323
"A view of a dirty shower, with no curtain.",A BOY IS OUT ON THE PARK FLYING A KITE,A close up of a bathtub in a bathroom  A tub has mold around its creases and crevices. A dirty bathroom with a tub and toilet a bathroom that has a toilet and a bathtub in it,0.7036616206169128,0.2245112508535385
A person doing a trick on a skateboard on a sidewalk.,Lady walking on sidewalk in the rain with an umbrella over her head.,A man does tricks on his skateboard while people look at the scenery. a boy doing a trick with his skate board Boy jumping his skateboard on a riverside walkway. A man that is in the air with a skateboard underneath him.,0.9922951459884644,0.8380803465843201
Four ducks are swimming on top of the water.,A cat with its front paws on the mouse of a laptop.,A flock of ducks swimming on a lake together. four cute little ducklings swimming in the water Four black and yellow ducklings swim together in the rain. a small group of baby ducks swimming in the water,0.98907470703125,-0.0049166204407812275
A view of a city and a body of water from a plane. ,Several people playing and watching others play Wii.,The wing of a plane located in the sky above a sea and city. View from a white plane of a city.  An airplane flying through a cloudy sky over a city. The view from the window of a plane right near the wing.,0.3359854817390442,0.5227976441383362
a frosted donut with a bite out of it,The food and the alcoholic beverage are sitting on the table.,A danish dessert with frosting that is partially eaten A close up of a round pastry topped with icing. a delicious donut with white icing on it  A frosted donut with a bite taken out.,0.9015108346939087,0.3849905729293823
Half of a tennis court with two women on it and people in the crowd,A woman sitting in an airport next to a  bag of luggage.,A couple of women standing on a  tennis court. A tennis player is approaching front court for a game. Two female tennis players on a field playing a game of tennis while a crowd watches.  A game is being played on the green court.,0.8715956211090088,0.27326345443725586
"a baseball coming toward a hitter,at great speed, at a baseball game.",Two people sitting on a jet ski while riding through the lake.,A baseball player holding a bat next to home plate. A person holding their hand up at a baseball game. An image of a baseball player getting ready to take a swing at the ball. There is a baseball player at bat and many people in the stands,0.9593449831008911,0.0009725820273160934
"This is a cut up apple, a knife, and a whole apple.",Two men are doing work in a bathroom.,"An apple, sharp knife, with some cut up apples.  An apple, knife and apple peelings are on a wooden shelf. A cutting board topped with a sliced up apple. a green apple and knife on dark wooden stairs",0.9039355516433716,-0.4172542989253998
A street scene with focus on an intersection with traffic lights.,A man carrying a bag walking down the train tracks. ,A string of stoplights is going across the street. an intersection with street lights and street signs An intersection of streets with stop lights hanging above. A street with two traffic lights suspended above it.,0.993663430213928,0.9057797193527224
A group of young girls playing a game of soccer.,A female tennis player is stopped for a picture as the crowd watches down court.,Two girls and a boy have fun at soccer practice Young children run on a field with a soccer ball. Children in green jerseys play soccer at the park. Small children in green uniforms running on a soccer field. ,0.8838583230972288,-0.16779397428035736
This looks like the front entrance to a school with a star put outside.,A few people are walking on an Asian street filled with markets.,Two benches sit in front of a large store. The star is a decoration by the trees and benches. Two benches near trees and a metal cover over that area.  two benches near one another near some trees,0.8699721097946167,0.8800748586654663
There is a stop sign on the wooden post.,A white plate topped with food sitting on a table.,"A stop sign with graffiti on it nailed to a pole.  The word ""Canada"" has been etched into a stop sign.  A red stop sign mounted to the side of a wooden pole. Altered red STOP sign attached to a wooden post. ",0.985054075717926,0.14015135169029236
a stove refrigerator and microwave in the kitchen ,Four people standing outside of a steam train. ,"A kitchen with several appliances sitting near a refrigerator. This kitchen has a white tile back splash, white cabinets, and a white refrigerator. A small kitchen with stove, fridge and microwave A kitchen with drawers, refrigerator, cabinets and a stove in it.",0.9570940732955933,-0.45600181818008423
Several people sit at long tables with a large mural with writing in the background.,A man stands beside a yellow phone and red car.,A group of people sitting at two long tables in room. Asian people at a business conference in front of a large wall with writing. A group of people have a meeting  Smiling conference attendees face each other across tables laid out with tea and water,0.9392175078392029,0.24730604887008667
two people sitting on a bench with a boat in the background,"A man in a red shirt, on a beach, throwing a Frisbee.","A woman sitting on a bench reading a paper. A man and a women sitting on a bench, the women is reading a newspaper. A young woman sitting on the bench of a pier reading the newspaper A lady reading a newspaper on a public bench outside.",0.8648203015327456,-0.6934765577316284
A statue sitting by the road near a door.,he'll be coming down the mountain on his skis ,A life-size palace guard-dressed teddy bear outside a shop  Stuffed British guard outside of building with black door and red trim. A mascot stands just around the corner of a building.  A giant teddy bear figure dressed like a palace guard by a building.,0.6737768650054932,0.010159178636968136
a smiling family posing together for a photo,A man standing beside a parked motorcycle in the woods.,A woman holding a baby boy in her hands. a smiling boy sits on a woman's lap with a man standing behind both of them Family posing for a portrait for a card. A woman holding a boy posing for a family picture.,0.9624314904212952,0.6009500026702881
City bus with passengers boarding for Ballston Station.,A view of a beach with two surf boarders and a couple walking.,a large bus is up by the side of a curb A group of people loading onto a bus. people are getting onto a stopped City bus this is a bus stopping in the middle of traffic,0.8911498188972471,0.2972245216369629
Man surfing on the ocean next to a city area.,There are plates with food and drinks on the table. ,a surfer surfing on a sunny day and a pier in the background A man surfing in the ocean along the beach side. A surfer is riding on a wave in the sunshine. A surfer riding a wave at the beach.,0.5958379507064819,-0.228518307209015
A man is sitting on top of an elephant in the water.,A group of men during a baseball game with wall in the background.,A man leans back while riding on an elephant in deep water. The man is riding on top of the mysterious sea creature. A man sitting on the back of a gray elephant. a man sitting on an elephant as it lays in the water ,0.9062309861183169,-0.21544897556304943
Two hot dot with ketchup and onions on it are on a plate with tomatoes and lettuce. ,a bird landing on a beach towel at the beach,"A white plate topped with two hot dogs covered in ketchup. A plate of hotdogs, lettuce and tomatoes next to a cup of beer. A couple of hot dogs with lots of ketchup, lettuce and tomatoes. A plate with hot dogs and cherry tomatoes ",0.9783847332000732,0.2881509065628052
A topless man riding  a surfboard on a wave,A train is moving along a stretch of track.,A man surfing with the waves in the sea. A man out in the ocean on his surf board.  A man who is surfing in the ocean. A man is surfing through a rough wave.,0.9683870077133176,0.3272213339805603
Two large blue buses parked on the street.,A tennis player wears a Nike outfit at a game.,A blue bus is parked on the parking lot next to another bus.  A couple of dark blue buses drinking next to each other. A bus sitting parked in the parking lot. A city bus is parked next to another bus.  ,0.45492836833000183,-0.287290394306183
"Zebras, giraffes and camels stand under trees in a large enclosure.",a living room with couches a desk and chairs,A field full of zebras and giraffes at a zoo. Some zebras and other animals grazing in a field. a bunch of wild animals in a fenced in environment  A couple of Zebras are eating grass in front of the other animals. ,0.8669877052307129,-0.20206856727600098
Black and white photograph of a woman and baby.,A small black goat sits next to a white large goat.,A baby grabs his mother's robe as she gently brushes his hair. A young baby has his hair brushed by mom. A woman is brushing a cute baby's hair. a woman brushing a little boys hair with a brush ,0.5357934832572937,0.3878406286239624
A woman tucked into the side of the street on a phone call.,The train is traveling down the railroad tracks.,A woman talking on a phone while standing next to a pole. a lady that is on her cell phone outsid A woman on a sidewalk against a wall on a cell phone. A young person talking on a cell phone on the sidewalk.,0.9744051694869995,0.7805448770523071
A line up of motorcycles sitting on their kickstands,A brown and red themed living room setup. ,Row of motorcycles parked at curb in outdoor area. A group of motorcycles parked on the side of a street near a picnic table. Few motorcycles parked next to each other on a parking lot.  A row of parked motorcycles sitting on the side of a rod.,0.7874500751495361,0.4718624949455261
A person does a trick on their snowboard on a mountain,A woman standing outside flying a kite on a cloudy day.,A man riding a snowboard on top of a snow covered slope. A man on a snowboard doing a jump  a person is in the air on a snowboard a person jumping a snow board in the air ,0.9552010297775269,0.7592020034790039
