premise,correct,incorrect,pos_sim_M,neg_sim_M,pos_sim,neg_sim
"He and his wife had lived at Styles Court in every luxury, surrounded by her care and attention. ",She was cared for very well at Styles Court.,She lived in poverty and squalor at Styles Court.,0.95951047539711,0.1900343894958496,0.9753114581108093,0.6307644098997116
GAO recommends that the Secretary of Defense revise policy and guidance,GAO recommends that the Secretary of Defense revise policy and guidance,GAO recommends that you eat 5 fruit/veg per day,1.0000000596046448,0.5729032307863235,1.0,0.655862033367157
"This tax preference allows state and local governments to borrow at lower rates to build highways, schools, mass transit facilities, and water systems.",This tax type allows governments to borrow at lower rates.,This tax preference will make it so governments can't borrow at lower rates anymore.,0.425248458981514,0.36301054060459137,0.9671371579170227,0.6236181184649467
"But you would not trust me.""",You have no trust when it comes to me. ,You trust me implicitly. ,0.7611992955207825,0.28372393548488617,0.616270512342453,0.2728566825389862
(j) Promotional items a member receives as a consequence of using travel or transportation services procured by the United States or accepted pursuant to 31,A member can receive promotional items for traveling.,A non-member can receive promotional items if they are from Spain and do not travel.,0.9896572232246399,0.48432213999331,0.9962309300899506,0.6528907418251038
(Imagine the difference between smoking a cigarette and injecting pure nicotine directly into a vein.),Picture injecting nicotine into a vein compared to smoking a cigarette.,Try not to imagine the difference between smoking a cigarette and injecting pure nicotine.,0.9897936880588531,0.25045934319496155,0.9759225249290466,0.6332168281078339
"World demand increased with the growth of the motor-car and electrical industries, and sky-rocketed during World War I. By 1920, Malaya was producing 53 percent of the world's rubber, which had overtaken tin as its main source of income.","In 1920 Malaya produced the majority of rubber in the world, beating out tin for how much money it made the country.",The lack of interest relegated Malaya's rubber production to being a novelty.,0.826439619064331,0.2661609649658203,0.796092689037323,0.45351332053542137
"There's only one thing for me to do.""",I only have one thing left to do.,There's a few things left for me to do.,0.9581338167190552,0.3049525022506714,0.984321802854538,0.6419012248516083
Control activities occur at all levels and functions of the entity.,Control activities happen everywhere in the entity. ,No control activities occur anywhere within the entity,0.8482545018196106,0.24751022458076477,0.9398239552974701,0.5981403663754463
Saddam could emerge strengthened (and America tarnished) in the eyes of the Arab world.,Saddam could turn out stronger.,Saddam could turn out weaker.,0.6675326824188232,0.27299585938453674,0.8852068781852722,0.5436551496386528
"South Carolina has no referendum right, so the Supreme Court canceled the vote and upheld the ban.",The Supreme court upheld the ban because South Carolina has no right to make referendums.,"South Carolina has a referendum right, so the Supreme Court was powerless over the state.",0.9257002472877502,0.9271211624145508,0.9682827293872833,0.6270650029182434
yeah really no kidding,Really? No kidding! ,"Oh, you're just joking. ",0.3061545044183731,0.28475184738636017,0.46327619999647146,0.1220608651638031
yeah yeah you probably get this probably pretty sticky after you get done then you've got to drain the water out of the watermelon because you know when you scrape it it makes the water,You need to drain the water our of the watermelon.,Don't use watermelons because they might explode!,0.48374914005398756,0.4403614141047001,0.8859219253063202,0.5453864187002182
"I feel that you probably underestimate the danger, and therefore warn you again that I can promise you no protection.","I warn you again, that I can promise you no protection, as I feel that you probably underestimate the danger.","I feel that you do not underestimate the danger, and therefore I do not need to warn you.",0.9989835619926453,0.7664247155189514,0.9994970858097076,0.6595506966114044
Snap Judgment,Some judgments are made very quickly.,Judgments take a long time to make.,0.6021681278944016,0.6985220164060593,0.9839961230754852,0.6447017937898636
The purpose of the Diwan-i-Khas is hotly disputed; it is not necessarily the hall of private audience that its name implies.,The purpose of Diwan i Khas is disputed.,The name suggest that it is open to the public.,0.8916664719581604,0.36105775833129883,0.9820600748062134,0.6430148780345917
"They capitalized on the natural resources by using the salt to cure fish, which they exported to their home country.",They used salt to cure fish and sent it back home. ,They kept all of the salted fish for themselves. ,0.9266696572303772,0.6315546929836273,0.8122627437114716,0.47351330518722534
"In short, this is a whole new costing area that would need to be undertaken.","In a nutshell, this new costing area would need to be undertaken.","In a nutshell, this new costing area would not need to be undertaken.",0.9770002365112305,0.6126688569784164,0.9569998383522034,0.6183443665504456
36 AC usage nationally for mercury control from power plants should be roughly proportional to the total MWe of coal-fired facilities that are equipped with the technology (this assumes an average capacity factor of 85 percent and other assumptions of Tables 4-4 and 4-5).,AC usage for mercury control should be related to total coal facilities MWe.,Mercury control from power plants does not required AC.,0.8595815300941467,0.12380924820899963,0.4372733980417252,0.09862065315246582
"If the company makes money on the policy, other insurers are expected to follow.",It's assumed other insurers will do the same if the company ends up with a profit from the policy. ,If the company loses money on the policy then other insurers will copy them. ,0.9867298603057861,0.44002154469490057,0.9772647619247437,0.6386268436908722
"Sainte-Anne itself has a long, broad beach used not only by fishermen in vividly painted boats, but also by families with small children.",Families with small children and fishermen with boats can be seen along the beach in Sainte-Anne.,Only fishermen and their boats can be seen lining the beaches of Sainte-Anne.,0.8071286976337433,0.7628145217895508,0.7438350915908813,0.4053704142570496
well his knees were bothering him yeah,His knees were giving him problems.,He was in tip-top condition.,0.9541698694229126,0.7673768699169159,0.98344686627388,0.6457739472389221
She leaned back in her chair.,She was sitting on a chair. ,She stood next to a chair. ,0.9256409108638763,0.46184829622507095,0.8014210164546967,0.463996633887291
"These aliens may seek legal assistance at any time during the year, although limited English ability and lack of knowledge of rights and procedures may provide obstacles to seeking and obtaining representation.",These immigrants often need legal assistance.,These immigrants never need legal assistance.,0.6866089254617691,0.2589925527572632,0.6493805348873138,0.31224432587623596
Bork shuddered.,Bork shivered.,Bork was perfectly still.,0.8235853910446167,0.5498157143592834,0.783749520778656,0.4470763206481934
"The public health official's version of the line, Take my wife, please, is Tell Americans to eat kale five times a week.",Public health authorities believe that people should eat kale many times a week.,Public health officials believes that Americans should avoid kale in their diet completely.,0.9622212648391724,0.6309449970722198,0.9575395584106445,0.6208811849355698
We will also need any able bodied men to help us spike the river.,We need men to help us spike the river.,We will need disabled men to help us spike the river.,0.9080611169338226,0.7223357558250427,0.7511304616928101,0.41594140231609344
i think that yeah i think and i i think that's real important,"""I truly believe that that's really important.""","""I think that it's not something we should be bothered with.""",0.9608582258224487,0.580772653222084,0.9486318826675415,0.6138751953840256
"Hersheimmer ""WELL,"" said Tuppence, recovering herself, ""it really seems as though it were meant to be."" Carter nodded.",It was destiny.,Carter disagreed.,0.47545506805181503,0.058025509119033813,0.41261447966098785,0.07815900444984436
Not yourself.,Not you,Only you,0.9996251463890076,0.9202820956707001,0.9971793293952942,0.6630231738090515
"The Revolutionaries couldn't be dissuaded from destroying most of the cathedral's statues, although 67 were saved (many of the originals are now housed in the Mus??e de l'Oeuvre Notre-Dame next door).",Only 67 statues were able to be saved from the Revolutionaries destruction.,All of the cathedrals statues were saved by the Revolutionaries.,0.6788485944271088,0.3523978292942047,0.6706364452838898,0.3368869423866272
"And, although I got a Ph.D. in philosophy many years ago and have thought and read about these matters ever since, heaven (or whatever) knows I don't have too many answers that I feel confident about.","I have been thinking about this since I earned my degree, but I still don't know for sure.","Even though I never had formal education in this area, I feel confident I know about it.",0.8623064756393433,0.4241552948951721,0.7612048387527466,0.42837133258581167
"Disney CEO Eisner, who's actually underrated as a pop-culture maven (he was responsible for Happy Days and Welcome Back, Kotter ), insists that ABC's downturn is cyclical and that it will soon return to life.",Disney's CEO thinks ABC's downturn is cyclical. ,Disney's CEO didn't contribute anything to pop culture. ,0.2427666187286377,0.30658119916915894,0.39993211627006536,0.06723445653915405
He reported masterfully on the '72 campaign and the Hell's Angels.,His reporting on the '72 campaign was very well-done.,He did an extraordinarily bad job reporting on the Hell's Angels.,0.6777745932340622,0.8411698937416077,0.9903987050056458,0.6581000238656998
"Also, lack of winter freezes means that mites normally killed off by the cold will survive.",When there is not a freeze during winter the mites are able to survive.,During the heat wave the mites burst into flames.,0.9035316407680511,0.5325025655329227,0.8827548027038574,0.5507155768573284
Jon ran as the tunnel collapsed behind him.,The tunnel collapsed behind Jon as he ran.,The tunnel remained intact.,0.9996306300163269,0.5613345801830292,0.998866081237793,0.6670177578926086
The following are examples of how agencies engaged employee unions.,"Agencies can engage employee unions, for example:",The following are examples of how agencies can eradicate employee unions.,0.9467443227767944,0.3663509488105774,0.9988934397697449,0.6674351841211319
"In some cases, members initially participated because of an existing trust relationship with individual leaders or sponsors, and it was a challenge to keep them returning until they saw value in participating and had built trust with other members.","Trust is important to not only getting members, but keeping them as well.",Trust is never important for recruiting or retaining any of the members.,0.3785536512732506,0.15088462829589844,0.3450932800769806,0.01370212435722351
"Poor Dave, she said.",She felt bad for Dave.,She was happy for Dave.,0.8201208412647247,0.19683116674423218,0.6650875210762024,0.33428531885147095
"Founded by Alexander the Great on the Mediterranean coast in 322 b.c. , Alexandria was capital of Egypt during the Ptolemaic era.","Alexandria, capital of Egypt during the Ptolemaic era, was founded in 322 b.c. by Alexander the Great.",Alexandria was founded more than 100 years after the great wars of the 5th century b.c.,0.9284889698028564,0.84693443775177,0.9996404945850372,0.6692109704017639
"18 In 1989, rural carriers received an average of 34 cents per mile as a motor vehicle allowance.",The allowance for rural carriers was 34 cents per mile on average in 1989.,The allowance in 1989 was 50 cents per mile.,0.8280203938484192,0.7171507030725479,0.9335168898105621,0.6031880006194115
 Ibiza's seven-bulwark defences are almost completely intact.,Ibiza's defensive walls are almost entirely intact.,Ibiza's walls have crumbled due to the weather.,0.8021546006202698,0.3165869414806366,0.951857179403305,0.6222783252596855
'No one in Large would ever try to harm us.,Not a single person in Large would have the intentions of hurting us.,"They're out to get us there in Large, you know.",0.6482138335704803,0.09900373220443726,0.45062005147337914,0.12144330143928528
"Matches are held only intermittently, however The Calcutta Cup Match, in early April, pits the Scots against their  auld  enemy the English and is a great spectacle.","The Calcutta Cup Match pits the Scots against the English, in what is generally seen as a great spectacle.",The Calcutta Cup Match is seen by most to be one of the most boring events of a given year.,0.7763146162033081,0.5657987147569656,0.7306924760341644,0.4017421454191208
"David Cope, a professor of music at the University of California at Santa Cruz, claims to have created a 42 nd Mozart symphony.",Music Professor David Cope who specializes in Mozart's music claims to have created Mozart's 42nd symphony.,Professor of Music David Cope claims to have written a 43rd Mozart Symphony.,0.8333266377449036,0.7923969626426697,0.7663897275924683,0.4389913007616997
It was always a part of me.,It was a portion of me at all times.,It was never within me.,0.735825851559639,0.5364468321204185,0.9590452909469604,0.63254015147686
Companies that were foreign had to accept Indian financial participation and management.,Foreign companies had to take Indian money.,Foreign companies had to take Italian money.,0.946266233921051,0.8271511793136597,0.8724741041660309,0.5460285730659962
"The library is the largest of any plantation in Jamaica, with over 300 volumes, including three first editions; the books would have been used to while away the long humid days.","The library has over 300 volumes, including 3 first editions. ","The library is the smallest estate in Jamaica, with only three books. ",0.9499675631523132,0.4596314951777458,0.8613778650760651,0.5359796620905399
There are many homes built into the hillsides; some have been converted into art galleries and shops selling collectibles.,"Of the numerous homes built into the hillsides, some are now art galleries and shops.",All of the homes in the hillside have been converted into art galleries and shops selling collectibles.,0.9974528849124908,0.8139768540859222,0.9995972216129303,0.6742829084396362
"At least they're getting stoned first, I rationalized.",I rationalized that it was best that they got stoned beforehand. ,"It's awful that they get stoned first, I argued. ",0.514943765476346,0.5599864162504673,0.8327330052852631,0.5074899578467011
"However, the WRAP States may unanimously petition the Administrator to determine that the total emissions of affected EGUs are reasonably projected to exceed 271,000 tons in 2018 or a later year and to make affected EGUs subject to the requirements of the new WRAP trading program.","The WRAP States may unanimously petition the Administrator to determine that the total emissions of affected EGUs are reasonably projected to exceed 271,000 tons","The WRAP States may unanimously petition the Administrator to determine that the total emissions of affected EGUs are reasonably projected to not exceed 271,000 tons.",0.9870543479919434,0.8697239458560944,0.9772039353847504,0.6524563431739807
and clean up is is uh is a joy uh a little soap and water and air dry them and you don't have to worry about that,You can clean it up with some soap and water.,You don't need any soap for the clean up.,0.9288960993289948,0.659089058637619,0.6966845989227295,0.3719926178455353
"The castle itself comprises an early 17th-century tower house, restored with Irish oak from the park which is held together without a single nail.","Early 17th-century tower house is within the castle, restored with Irish oak from the park, which is held together without a single nail.",The castle itself does not contain any early 17th-century tower houses.,0.9949425756931305,0.5001481389626861,0.5693750232458115,0.24539953470230103
"It is, as you see, highly magnified. ",It is plain for you to see that it is amplified.,"As you can see, it is not magnified.",0.9199977517127991,0.25230155885219574,0.5310793593525887,0.20728176832199097
"In the moment of victory, Tuppence betrayed a somewhat unsportsmanlike triumph.",Tuppence was triumphant.,Tuppence ended up losing.,0.6603070646524429,0.5638570487499237,0.9620890915393829,0.6383818089962006
I did so.,I also did.,I didn't.,0.7296353429555893,0.14934483170509338,0.7304729372262955,0.4083622023463249
"This is especially true on Menorca, where cold winter winds limit the season's length.","On Menorca, where cold winter winds limit the season's length, this is especially true.","This is especially untrue on Menorca, where warm summer weather extends the season's length.",0.9993533492088318,0.15215331315994263,0.9946993291378021,0.6745137274265289
"But, when I discovered that it was known all over the village that it was John who was attracted by the farmer's pretty wife, his silence bore quite a different interpretation. ",John was attracted to the farmer's pretty wife.,The farmer's wife was unattractive to John.,0.5648484230041504,0.2774690091609955,0.41546206176280975,0.09595057368278503
"First, the Comptroller General sends a written request to the agency head for the record that has not been made available to GAO within a reasonable time after an initial request.",They are given a proper amount of time to do the report.,They only accept electronic submissions and throw away any hand written requests.,0.687539741396904,0.13533854484558105,0.44125727191567427,0.12221193313598633
"The mansions have been downgraded to consulates since the capital was transferred to Ankara in 1923, and modern shops and restaurants have sprung up.",In 1923 the capital was moved to the city of Ankara .,The city of Ankara has always been the capital of the nation.,0.6541256010532379,0.25494149327278137,0.8603933453559875,0.5423950776457787
"The avenue on the left leads towards the pointed Divan Tower (Divan Kulesi), at the foot of which lie the Council Chamber and the Grand Vezir's Office.",The avenue goes towards the Divan Tower and the Grand Vezir's Office.  ,There is no road to reach the Grand Vezir's Office.  ,0.8914901614189148,0.12037509679794312,0.32769159972667694,0.010051786899566595
If you missed the two top stories in yesterday's USAT --the government's first post-deregulation attempt to preserve competitiveness among airlines and the emergence of a drug that can prevent breast cancer--they are on the NYT 's front today.,New York Times front page includes one story about the government's first post-deregulation attempt to preserve competitiveness among airlines. ,These two stores about post-deregulation and breast cancer drug are not on the front page of NYT today.,0.8105077147483826,0.7014258205890656,0.6814404428005219,0.36383019387722015
Possibly no other country has had such a turbulent history.,The country's history has been turbulent.,The country's history has been largely peaceful.,0.702692836523056,0.530529074370861,0.7667480409145355,0.4494932591915131
"Information is the resource-extractive industry of the next century, and the concept of intellectual property --a term that dates back 150 years--comes up when individuals or companies assert a particular claim and embody it in the form of copyrights, trademarks, and patents.",The idea and term of intellectual property has been around for a while.,Intellectual property is a term that was developed in the last decade.,0.9809925556182861,0.9611530900001526,0.9977617263793945,0.6805220246315002
"67 through .67d, provide a mechanism for limiting the issues on which a trial-type hearing is required; allow the Postal Service to explain the unavailability of data that would otherwise have to be filed; and provide for data collection for the duration of the experiment.",67 through .67d provide mechanism for limiting issue on which trial-type hearing is required allowing postal service to explain unavailability of the data.,67 through .67d does not provide mechanism for limiting issue on which trial-type hearing is required allowing postal service to explain unavailability of the data.,0.5532471239566803,0.2723918557167053,0.974349170923233,0.6578886806964874
"I found her leaning against the bannisters, deadly pale. ",She couldn't stand on her own so she leaned against the bannisters until I found her.,She looked very vibrant as she stood next to the banister.,0.4452599361538887,0.09194493293762207,0.39247938990592957,0.07706359028816223
British action wouldn't have mattered.,It wouldn't have mattered if Britain got involved.,"If Britain got involved, things would have gotten worse.",0.9611700773239136,0.4261324480175972,0.9255306124687195,0.6102376878261566
"The great thing is to keep calm."" Julius groaned.",Julius made a groaning sound.,Julius was silent.,0.43649475276470184,0.5332980193197727,0.621225617825985,0.30721694231033325
"While headquarters staffing is to be streamlined, the staffing levels at the ports are to be maintained or increased.",Staffing levels at the ports are maintained or increased as headquarters' staff is streamlined. ,Headquarters staff is increased and port staff streamlined. ,0.9784910678863525,0.9878180027008057,0.9988293647766113,0.6853779852390289
"After their savage battles, the warriors recuperated through meditation in the peace of a Zen monastery rock garden.","The warriors recuperated, after their savage battles, at a Zen monastery rock garden.",The warriors had savage battles at a Zen monastery rock garden.,0.7091482877731323,0.6646784245967865,0.8411254286766052,0.5294204466044903
oh really it wouldn't matter if we plant them when it was starting to get warmer,Warmer weather doesn't alter planting time.,"The plants are strictly seasonal, only grown during the winter.",0.7742668986320496,0.4609779044985772,0.5458453856408596,0.23431473970413208
"Cave 31 tries to emulate the style of the great Hindu temple on a much smaller scale, but the artists here were working on much harder rock and so abandoned their effort.",Cave 31 ran into problems because it was made of harder rock. ,Cave 31 ran into problems because it was made of rock that was too soft and not able to hold its shape. ,0.7066701650619507,0.6905774474143982,0.8819688260555267,0.570552185177803
"I see, said Tuppence thoughtfully.","Tuppence, showing careful consideration, said ""I understand"".","""I can't comprehend it,"" said Tuppence fitfully.",0.9848304390907288,0.6453245580196381,0.9772324562072754,0.666314423084259
"These gardens used to belong to the governor's mountain lodge, but the building was demolished by the Japanese during the occupation of Hong Kong.","The governor's mountain lodge used to own these gardens, however the building was destroyed by the Japanese.",These gardens belong to the governor's mountain lodge.,0.750251829624176,0.5403661578893661,0.4407160207629204,0.13005751371383667
"Meanwhile, critics on the left argue that because the United States failed to intervene in Rwanda, its intervention in Kosovo is morally suspect and probably racist.",The US did not intervene in the Rwandan conflict.,The US ignored the conflict in Kosovo just like it did in Rwanda. ,0.8106013834476471,0.7300794720649719,0.5053068902343512,0.19465988874435425
all right thanks bye bye,that's great see you later,hello stop upsetting me,0.6157955229282379,0.09158799052238464,0.9785008728504181,0.6682385206222534
GAO's Web site (www.gao.gov) contains abstracts and full-text files ofcurrent reports and testimony and an expanding archive of older products.,The GAO's website can be found at www.goa.gov,The GAO has received many complaints due to lack of a website. ,0.9087847769260406,0.19402652978897095,0.614950954914093,0.3053368628025055
"The park is a graceful and elegant expanse with fine views of the mountains, much loved by Dubliners since it was first opened to the public in 1747.",The park is pretty and has a great view of the mountains.,The park is okay and the views of the mountains are just okay.,0.9543419778347015,0.9563263058662415,0.959235668182373,0.6499359905719757
"In that case, price discrimination can survive.","In that circumstance, discrimination in price is fine.","Right now, no leeway is possible with the price.",0.4495659247040749,0.27796120941638947,0.4275013953447342,0.11829990148544312
"However, if people can readily withdraw money from tax-preferred accounts for purposes other than retirement, there is no assurance that tax incentives would ultimately enhance individuals' retirement security.","If people can readily withdraw money from tax-preferred accounts for purposes other than retirement, there is no assurance that tax incentives would improve retirement security.","If people can't readily withdraw money from tax-preferred accounts for purposes other than retirement, there is no assurance that tax incentives would improve retirement security.",0.9148165285587311,0.47731405682861805,0.9004334211349487,0.5916682407259941
'I really don't feel comfortable around people who enjoy making speeches.',People who like giving speeches make me uncomfortable. ,I love being around people who enjoy public speaking.,0.6502814590930939,0.5263607706874609,0.7990535497665405,0.4904154213145375
no no not at all it,Not all of it,All of them,0.9748614728450775,0.578237846493721,0.9711887240409851,0.6629935801029205
um something that i i think that i've noticed that i i have a friend i think if you're going into like uh law or medicine a very particular very specific field even even engineering you can get you can meet a lot of the requirements at a public um institution,"If you are a law,medicine or engineering student you meet a lot of requirements at a public institution.","Law,medicine or engineering students often can't get a job",0.9935928583145142,0.668862372636795,0.9968138337135315,0.6886903345584869
"Keep young skins safe by covering them with sunblock or a T-shirt, even when in the water.",Sunblock should be used to protect skin from the sun.,Sunblock is an unnecessary precaution if you are in the water.,0.8004260063171387,0.7165203541517258,0.8822579383850098,0.574307382106781
"The renowned Theban queen Nefertari, wife of Ramses II, has the most ornate tomb (number 66) but it is not always accessible.","The most ornate tomb (number 66), though not always accessible, is of the renowned Theban queen Nefertari.",The renowned Theban queen Nefertari has a tomb which is always open to the public (number 66).,0.9848384857177734,0.6421462893486023,0.9687211811542511,0.6608693897724152
De Wit worked from likenesses of actual monarchs to produce his portraits.,"To create his portraits, De Wit used the likenesses of real monarchs.",De Wit used fictional monarchs to produce his portraits.,0.9974878430366516,0.7649688422679901,0.9945703148841858,0.687178298830986
"Something broke inside her, something in her head.",Something snapped inside her head,She was happy,0.8714541494846344,0.29914045333862305,0.7958654463291168,0.4888403667137027
His plan was a simple a symmetrical design with straight streets and grand squares.,A symmetrical design with straight streets was visible on his plan.,His plan had a haphazard and crooked design for streets.,0.829587996006012,0.30059635639190674,0.6360664367675781,0.329192116856575
"And truly, the father was right, his son had already experienced everything, tried everything, and was interested in less and less.",His son was losing interest in everything.,The father knew that there was still a lot for his son to experience.,0.8719453513622284,0.6517164409160614,0.6602397263050079,0.3536146730184555
"If necessary to meeting the restrictions imposed in the preceding sentence, the Administrator shall reduce, pro rata, the basic Phase II allowance allocations for each unit subject to the requirements of section 414.",The administrator shall reduce allowance for each unit. ,Section 414 helps higher allowance allocations for each unit.,0.7602860033512115,0.8295404016971588,0.8803375065326691,0.5747510343790054
"Local boy Gates wisely built his 45,000-square-foot castle in suburban Seattle.",Gates constructed a large house in the Seattle area.,Gates tore down his house because he is not from the Seattle area.,0.5932589471340179,0.3837909400463104,0.9084785580635071,0.6032234132289886
Or else it was administered in the brandy you gave her.,Otherwise it was put in the alcohol you gave her.,There is no way it could have been in the brandy you gave her.,0.8045994639396667,0.13504517078399658,0.7041307985782623,0.3996118009090424
"No, monsieur.",The speaker is answering no to a question.,"Yes, mademoiselle.. ",0.9722357392311096,0.23091661930084229,0.9756921231746674,0.6716398745775223
"Two, most other productive operations are easier to study and understand, since few firms have 40,000 locations and a large proportion of their workforce working outdoors.","There aren't a lot of firm that can boast 40,000 different workplace locations.",Most of the workplace is based indoors.,0.5007444284856319,0.5517943315207958,0.6657101660966873,0.36260950565338135
and they have a bar also which is always crowded as can be  but it's it's an specially fine restaurant and when you consider they take no plastic or checks,"They have a bar, which is always packed.","They have a bar, which is always empty.",0.5529308430850506,0.18807080388069153,0.4827567990869284,0.1801808476448059
"Search out the House of Dionysos and the House of the Trident with their simple floor patterns, and the House of Dolphins and the House of Masks for more elaborate examples, including Dionysos riding a panther, on the floor of the House of Masks.",The House of Dolphins and the House of Masks are more elaborate than the House of Dionysos and the House of the Trident.,The floor patterns of the House of the Trident are very intricate.,0.9763686656951904,0.8120526671409607,0.9869861304759979,0.6848818361759186
"We can leave them and let them die, said Thorn.",Thorn told us we could leave them to die. ,Thorn told us to make sure we save them. ,0.9856240153312683,0.8622539043426514,0.985275149345398,0.6842298209667206
"The formal splendor of the grounds testify to the 18th-century desire to tame nature, but it is done with such superlative results that one can only be thankful that the work was undertaken.",The grounds were really beautiful.,The grounds were trashy and ugly.,0.9293676018714905,0.09862926602363586,0.6609523594379425,0.36024239659309387
"Come on, let's have tea. ",Let's have tea.,Let's have coffee. ,0.8995552659034729,0.8827854692935944,0.9264319539070129,0.6258827745914459
yeah well that's the other thing you know they talk about women leaving the home and going out to work well still taking care of the children is a very important job and and someone's got to do it and be able to do it right and,Somebody still needs to stay at home to care for the children.,It is not acceptable for anybody to refuse work in order to take care of children.,0.13702422380447388,0.0465023517608642,0.30958281457424164,0.011743664741516113
They would burn to the ground by morning.,"By morning, they would burn to the ground.",They would not burn to the ground by morning.,0.9798615574836731,0.6616257131099701,0.919463038444519,0.6222754120826721
A student visa overstayer is not going to be a high priority for pro bono assistance.,Overstaying a student visa will make pro bono assistance difficult.,A student visa overstayer will be high priority.,0.7394554913043976,0.5993684604763985,0.5597884580492973,0.2632533609867096
yeah that's the World League,The World League is that.,That isn't the World League,0.700050413608551,0.25168874859809875,0.49598934035748243,0.1996975541114807
"The event is the definition of a crowd pleaser, replete with appearances by the Rockettes, the Mormon Tabernacle Choir, and Santa Claus (the act isn't entirely without bite; there's also a very funny moment involving a heart attack).",Both Santa Claus and the Rockettes with appear but one may appear to have a heart attack.,Expectations are low for the event on the back of Santa Claus's absence due to health concerns.,0.797666072845459,0.5480597168207169,0.941774994134903,0.6455594599246979
"Remember, there are over 844 million Indians out there, and a lot of them will be on the move at the same time as you will be, therefore competing for plane seats and hotel rooms.",You will have to compete with Indians for seats on planes.,The population of India is under 500 million people.,0.7511039674282074,0.6777547895908356,0.893073320388794,0.597337931394577
"Until the late '60s, the Senate was deferential to the (many fewer) presidential nominees.",The Senate was respectful of the presidential nominees.,The Senate was very disrespectful of the nominees.,0.5015337236691266,0.7015836834907532,0.5366688631474972,0.24226844310760498
"Marina del Rey is another, where you can also charter a yacht.",One can charter a yacht in Marina del Rey.,Marina del Rey is the areas premier dingy rental location.,0.6927298605442047,0.3311927318572998,0.9648632407188416,0.6706027984619141
Albino Alligator (Miramax).,Some alligators suffer from albinism.,Alligators are all born with identical color sequences.,0.9162711501121521,0.6725661605596542,0.991057813167572,0.696955680847168
and uh i know what nothing is when i moved out there,I discovered what nothing was when I moved out there.,I found out what plenty was when I moved there.,0.9194636344909668,0.23657339811325073,0.5474387034773827,0.25536341965198517
"Other pundits beam their opinions at us as through a time warp, from the hazy days of past administrations.",Other experts give their opinions through time warp from past administrations.,The experts give opinions from current administrations.,0.9906248450279236,0.7463875412940979,0.9987110495567322,0.7069564163684845
"Cruises are available from the Bhansi Ghat, which is near the CityPalace.",You can take a cruise from Bhansi Ghat.,You can take cruises from Phoenix Arizona.,0.8414327502250671,0.27109819650650024,0.8116622865200043,0.5211740452796221
"Each individual's survival curve, or the probability of surviving beyond a given age, should shift as a result of an environmental quality improvement.",Environmental quality should shift everyone's survival curve.,Environmental quality has no impact on the life expectancy of people who are already old.,0.4369746819138527,0.11984103918075562,0.3431289792060852,0.052905499935150146
"Suddenly she started, and her face blanched.","She moved swiftly, her face pale.","She stood immobile, and had a stern expression on her face.",0.6248101219534874,0.4866893514990807,0.8599399924278259,0.5700181424617767
"Back to the subject of celebrity interviews, British magazines have published a huge number with actress Kate Winslet, the star of Titanic , to promote a new British film she has made.",British magazines interviewed Kate Winslet a lot.,British magazines boycotted Kate Winslet.,0.9752856492996216,0.9483172297477722,0.9688416123390198,0.6790569871664047
"The Vice President and his representatives have asserted that GAO lacks the statutory authority to examine the activities of the NEPDG, recognizing only GAOas authority to audit its financial transactions.","The Vice President and his representatives have argued that GAO does not have the ability to investigate the actions of the NEPDG, the only authority GAO has is to audit its financial transactions. ",The Vice President has sacked a few representatives. ,0.9795466959476471,0.5790895745158195,0.7724513709545135,0.4831337295472622
"For an authentic feel of old Portugal, slip into the cool entrance hall of theimpressive Leal Senado ( Loyal Senate building), a fine example of colonial architecture.",Leal Senado is a perfect example of colonial building design.,All that remains of  Leal Senado is old ruins.,0.753334641456604,0.38845618069171906,0.7928119897842407,0.504719527438283
so i really i really don't have heart burn at all with doing it myself over four nights tie i tied the car up if four days but we're fortunate we didn't need it,When I did it for four nights I didn't have heartburn.,I tied the car up for four nights but I had heartburn the entire time.,0.8993328213691711,0.4971528556197882,0.8426441252231598,0.5547655746340752
"In his effort to build nationalism across Turkey in the 1920s, Ataterk instituted a campaign to suppress Kurdish identity that continues today.",His campaign to suppress the identity of the Kurds was successful.,"In 1942, Ataterk tried to build nationalism in Turkey.",0.6185241863131523,0.6022924706339836,0.9769759774208069,0.6893106400966644
"But there are two kinds of  the pleasure of doing, and the pleasure of not doing; the pleasure of indulging, and the pleasure of abstinence.","But there are two kinds of the pleasure of doing, and the pleasure of not doing.",There is only one basic form of pleasure.,0.9581369161605835,0.5486189760267735,0.9845914244651794,0.697634220123291
yeah yeah yeah well because that's the way they they might seem outwardly but boy there's a lots going on in there,There is another layer to the surface.,What you see on the surface is all of it.,0.9773635268211365,0.8821876645088196,0.998501718044281,0.7117437422275543
well Dana it's been really interesting and i appreciate talking with you,"Dana, you are interesting to talk to.","Dana, this conversation bored me.",0.9837435483932495,0.4269420802593231,0.9995177388191223,0.7140539884567261
Extensive documentation of the IPM is available at //www.epa.gov/airmarkets/epa-ipm/index.html.,The documents are online.,They are not available online.,0.5277550667524338,0.08425551652908325,0.351764053106308,0.06657135486602783
